Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,1,14,5,30,0,0,0,0,0,0,0.5,0.3,352,85.77,-13.1,1011
2019,1,14,6,30,0,0,0,0,0,0,0.5,0.3,348,85.36,-13.1,1011
2019,1,14,7,30,15,227,21,15,227,21,0.4,0.3,346,76.69,-11.8,1011
2019,1,14,8,30,36,717,164,36,717,164,0.3,0.3,348,69.33,-9.1,1011
2019,1,14,9,30,45,861,307,45,861,307,0.2,0.3,352,65.64,-6.4,1010
2019,1,14,10,30,50,917,411,50,917,411,0.2,0.4,355,62.59,-4.2,1010
2019,1,14,11,30,53,944,468,53,944,468,0.2,0.4,351,59.75,-2.6,1009
2019,1,14,12,30,53,943,467,53,943,467,0.2,0.4,342,59.27,-1.7,1008
2019,1,14,13,30,52,914,410,52,914,410,0.2,0.4,334,59.97,-1.6,1007
2019,1,14,14,30,46,837,298,46,837,298,0.2,0.5,326,65.35,-2.5,1006
2019,1,14,15,30,36,677,154,35,686,155,0.3,0.5,321,83.65,-5,1006
2019,1,14,16,30,12,135,15,13,206,18,0.4,0.5,320,87.95,-7.5,1005
2019,1,14,17,30,0,0,0,0,0,0,0.4,0.6,320,86.12,-8.5,1005
2019,1,14,18,30,0,0,0,0,0,0,0.4,0.6,321,84.46,-8.8,1005
2019,1,14,19,30,0,0,0,0,0,0,0.4,0.7,319,85.52,-9.4,1005
2019,1,14,20,30,0,0,0,0,0,0,0.4,0.7,318,85.47,-9.7,1005
2019,1,14,21,30,0,0,0,0,0,0,0.4,0.7,318,84.94,-9.8,1005
2019,1,14,22,30,0,0,0,0,0,0,0.4,0.7,317,84.97,-9.9,1005
2019,1,14,23,30,0,0,0,0,0,0,0.4,0.7,315,85.35,-10,1004
2019,1,15,0,30,0,0,0,0,0,0,0.4,0.7,314,85.75,-10.1,1004
2019,1,15,1,30,0,0,0,0,0,0,0.4,0.7,313,86.5,-10.3,1004
2019,1,15,2,30,0,0,0,0,0,0,0.4,0.6,312,86.93,-10.5,1004
2019,1,15,3,30,0,0,0,0,0,0,0.4,0.6,312,87.03,-10.7,1004
2019,1,15,4,30,0,0,0,0,0,0,0.4,0.6,314,86.08,-10.8,1004
2019,1,15,5,30,0,0,0,0,0,0,0.4,0.6,315,84.95,-10.7,1004
2019,1,15,6,30,0,0,0,0,0,0,0.4,0.6,315,82.94,-10.3,1004
2019,1,15,7,30,11,76,13,15,184,20,0.3,0.6,314,75.96,-8.8,1005
2019,1,15,8,30,61,284,112,42,648,159,0.3,0.6,317,72.55,-6.4,1005
2019,1,15,9,30,92,446,229,55,799,300,0.3,0.6,322,71.2,-4.4,1006
2019,1,15,10,30,127,473,314,63,870,407,0.3,0.6,323,68.62,-2.7,1005
2019,1,15,11,30,154,440,348,66,899,463,0.3,0.6,317,66.67,-1.4,1005
2019,1,15,12,30,144,490,360,66,890,459,0.3,0.7,311,67.5,-0.7,1004
2019,1,15,13,30,135,416,299,64,856,402,0.3,0.7,306,69.74,-0.5,1004
2019,1,15,14,30,101,378,216,58,777,295,0.2,0.7,302,75.42,-1.1,1004
2019,1,15,15,30,56,336,116,44,614,153,0.2,0.7,299,89.39,-2.9,1004
2019,1,15,16,30,10,34,11,14,161,18,0.3,0.7,297,92.28,-4.8,1004
2019,1,15,17,30,0,0,0,0,0,0,0.4,0.8,295,91.89,-5.7,1005
2019,1,15,18,30,0,0,0,0,0,0,0.4,0.8,293,91.61,-6,1005
2019,1,15,19,30,0,0,0,0,0,0,0.5,0.8,286,94.31,-6.7,1005
2019,1,15,20,30,0,0,0,0,0,0,0.5,0.8,280,94.93,-7.1,1005
2019,1,15,21,30,0,0,0,0,0,0,0.5,0.8,272,95.39,-7.4,1004
2019,1,15,22,30,0,0,0,0,0,0,0.5,0.9,261,96.18,-7.7,1004
2019,1,15,23,30,0,0,0,0,0,0,0.5,0.9,249,96.09,-7.9,1003
2019,1,16,0,30,0,0,0,0,0,0,0.4,0.9,239,96.16,-8.1,1003
2019,1,16,1,30,0,0,0,0,0,0,0.3,0.8,232,94.86,-8,1002
2019,1,16,2,30,0,0,0,0,0,0,0.2,0.8,227,93.21,-7.7,1002
2019,1,16,3,30,0,0,0,0,0,0,0.2,0.8,222,93.35,-7.6,1001
2019,1,16,4,30,0,0,0,0,0,0,0.2,0.8,219,93.13,-7.7,1001
2019,1,16,5,30,0,0,0,0,0,0,0.2,0.8,219,91.76,-7.7,1000
2019,1,16,6,30,0,0,0,0,0,0,0.3,0.8,220,89.97,-7.6,1000
2019,1,16,7,30,15,173,20,15,173,20,0.3,0.7,224,81.76,-6.3,1000
2019,1,16,8,30,28,0,28,45,604,155,0.4,0.7,237,77.83,-3.9,1000
2019,1,16,9,30,73,0,73,63,751,295,0.4,0.7,254,75.55,-1.9,1000
2019,1,16,10,30,120,30,132,78,809,400,0.5,0.7,263,71.97,-0.6,1000
2019,1,16,11,30,117,3,118,81,850,459,0.5,0.6,263,69.81,0.2,999
2019,1,16,12,30,88,4,90,79,859,461,0.5,0.6,261,70.44,0.8,999
2019,1,16,13,30,132,225,222,74,842,409,0.5,0.5,261,72.77,1.2,999
2019,1,16,14,30,89,10,92,64,771,301,0.5,0.5,263,78.58,0.9,999
2019,1,16,15,30,29,0,29,47,613,158,0.5,0.5,268,83.53,0.3,1000
2019,1,16,16,30,4,0,4,15,161,20,0.5,0.5,276,85.74,-0.3,1001
2019,1,16,17,30,0,0,0,0,0,0,0.6,0.5,284,86.35,-0.9,1002
2019,1,16,18,30,0,0,0,0,0,0,0.6,0.4,287,80.87,-1.3,1002
2019,1,16,19,30,0,0,0,0,0,0,0.5,0.4,294,81.16,-2.8,1004
2019,1,16,20,30,0,0,0,0,0,0,0.4,0.4,302,81.64,-3.8,1005
2019,1,16,21,30,0,0,0,0,0,0,0.4,0.3,312,83.11,-4.9,1006
2019,1,16,22,30,0,0,0,0,0,0,0.4,0.3,316,82.52,-6.3,1007
2019,1,16,23,30,0,0,0,0,0,0,0.4,0.3,317,80.54,-7.9,1008
2019,1,17,0,30,0,0,0,0,0,0,0.4,0.3,318,78.49,-9.4,1009
2019,1,17,1,30,0,0,0,0,0,0,0.5,0.3,319,76.71,-10.4,1009
2019,1,17,2,30,0,0,0,0,0,0,0.5,0.3,320,77.58,-11.1,1010
2019,1,17,3,30,0,0,0,0,0,0,0.6,0.2,320,79.26,-11.6,1011
2019,1,17,4,30,0,0,0,0,0,0,0.6,0.2,323,81.53,-12.2,1011
2019,1,17,5,30,0,0,0,0,0,0,0.6,0.3,327,81.82,-12.7,1012
2019,1,17,6,30,0,0,0,0,0,0,0.5,0.3,330,79.87,-12.8,1013
2019,1,17,7,30,11,51,13,16,283,25,0.5,0.3,332,72.46,-11.8,1013
2019,1,17,8,30,59,345,122,37,726,170,0.3,0.3,333,58.63,-9.8,1014
2019,1,17,9,30,47,867,317,47,867,317,0.3,0.3,333,51.56,-7.8,1015
2019,1,17,10,30,54,918,422,54,918,422,0.3,0.4,330,47.75,-6,1014
2019,1,17,11,30,77,831,449,58,943,480,0.2,0.4,323,45.94,-4.4,1013
2019,1,17,12,30,157,436,352,60,930,476,0.2,0.5,315,44.54,-3.4,1013
2019,1,17,13,30,114,564,340,59,896,419,0.1,0.5,300,43.07,-3,1012
2019,1,17,14,30,110,330,213,55,820,310,0.1,0.5,247,43.03,-3.4,1012
2019,1,17,15,30,43,647,163,43,647,163,0.3,0.6,187,52.39,-4.4,1012
2019,1,17,16,30,12,32,13,16,204,23,0.5,0.6,166,60.13,-5.6,1012
2019,1,17,17,30,0,0,0,0,0,0,0.4,0.6,161,71.57,-6.5,1012
2019,1,17,18,30,0,0,0,0,0,0,0.3,0.5,158,76.43,-7,1012
2019,1,17,19,30,0,0,0,0,0,0,0.3,0.5,158,78.11,-7.5,1011
2019,1,17,20,30,0,0,0,0,0,0,0.2,0.5,157,78.26,-7.6,1011
2019,1,17,21,30,0,0,0,0,0,0,0.2,0.5,156,78.31,-7.7,1010
2019,1,17,22,30,0,0,0,0,0,0,0.3,0.6,155,78.71,-7.6,1010
2019,1,17,23,30,0,0,0,0,0,0,0.3,0.7,156,79.41,-7.4,1009
2019,1,18,0,30,0,0,0,0,0,0,0.2,0.8,155,80.6,-7.1,1009
2019,1,18,1,30,0,0,0,0,0,0,0.2,0.9,148,81.87,-6.8,1008
2019,1,18,2,30,0,0,0,0,0,0,0.2,0.9,141,83.68,-6.7,1008
2019,1,18,3,30,0,0,0,0,0,0,0.3,1,135,84.7,-6.6,1007
2019,1,18,4,30,0,0,0,0,0,0,0.3,1,132,86.63,-6.7,1006
2019,1,18,5,30,0,0,0,0,0,0,0.3,1,134,88.5,-6.9,1005
2019,1,18,6,30,0,0,0,0,0,0,0.3,0.9,138,89.1,-7,1005
2019,1,18,7,30,5,11,5,17,119,21,0.3,0.9,141,82.86,-5.9,1005
2019,1,18,8,30,41,56,51,56,517,152,0.2,1,149,79.44,-4,1005
2019,1,18,9,30,75,1,75,74,694,291,0.3,1,165,76.54,-1.8,1005
2019,1,18,10,30,153,69,181,85,774,397,0.4,1,182,76.95,-0.1,1004
2019,1,18,11,30,146,7,149,91,804,453,0.4,1,196,76.66,1,1003
2019,1,18,12,30,50,0,50,89,809,454,0.4,1,206,77.52,1.5,1002
2019,1,18,13,30,48,0,48,83,781,399,0.3,1,213,80.49,1.5,1002
2019,1,18,14,30,86,14,90,75,693,293,0.3,1,221,85.42,1.2,1002
2019,1,18,15,30,30,0,30,57,516,154,0.3,1,233,93.59,0.2,1002
2019,1,18,16,30,6,13,6,18,125,22,0.3,0.9,248,96.46,-0.9,1002
2019,1,18,17,30,0,0,0,0,0,0,0.3,0.9,263,97.2,-1.5,1003
2019,1,18,18,30,0,0,0,0,0,0,0.3,0.8,271,95.43,-1.7,1003
2019,1,18,19,30,0,0,0,0,0,0,0.3,0.7,284,96.21,-2.4,1003
2019,1,18,20,30,0,0,0,0,0,0,0.3,0.7,290,95.46,-2.6,1004
2019,1,18,21,30,0,0,0,0,0,0,0.3,0.6,293,98.04,-3.4,1004
2019,1,18,22,30,0,0,0,0,0,0,0.3,0.6,298,98.42,-4.5,1004
2019,1,18,23,30,0,0,0,0,0,0,0.3,0.6,307,97.86,-5.2,1005
2019,1,19,0,30,0,0,0,0,0,0,0.3,0.7,320,98.21,-5.7,1006
2019,1,19,1,30,0,0,0,0,0,0,0.3,0.7,337,97.36,-6.1,1006
2019,1,19,2,30,0,0,0,0,0,0,0.3,0.7,351,95.86,-6.6,1007
2019,1,19,3,30,0,0,0,0,0,0,0.4,0.7,179,93.56,-7.2,1008
2019,1,19,4,30,0,0,0,0,0,0,0.4,0.8,4,89.93,-7.8,1009
2019,1,19,5,30,0,0,0,0,0,0,0.4,0.8,9,86.06,-8.2,1009
2019,1,19,6,30,0,0,0,0,0,0,0.4,0.8,16,82.15,-8.4,1010
2019,1,19,7,30,8,26,9,17,198,24,0.4,0.8,18,72.56,-7.4,1010
2019,1,19,8,30,56,1,56,45,618,161,0.3,0.8,19,65.79,-5.8,1011
2019,1,19,9,30,119,76,143,61,764,302,0.3,0.9,30,60.3,-4.4,1011
2019,1,19,10,30,127,18,134,71,829,408,0.3,0.9,50,57.52,-3,1010
2019,1,19,11,30,83,0,83,77,854,464,0.2,0.9,73,57.86,-1.9,1009
2019,1,19,12,30,116,0,116,80,843,463,0.2,0.9,91,58.89,-1.7,1009
2019,1,19,13,30,40,0,40,79,800,406,0.2,0.9,99,62.41,-2,1008
2019,1,19,14,30,16,0,16,73,709,299,0.2,0.9,95,70.52,-2.5,1008
2019,1,19,15,30,8,0,8,58,523,158,0.2,0.9,83,79.34,-3.1,1008
2019,1,19,16,30,3,0,3,18,122,23,0.2,1,70,82.35,-3.8,1008
2019,1,19,17,30,0,0,0,0,0,0,0.3,1.1,68,84.19,-4.1,1008
2019,1,19,18,30,0,0,0,0,0,0,0.3,1.2,71,85.2,-4.2,1008
2019,1,19,19,30,0,0,0,0,0,0,0.3,1.3,75,86.75,-4.3,1007
2019,1,19,20,30,0,0,0,0,0,0,0.4,1.3,77,87.14,-4.3,1006
2019,1,19,21,30,0,0,0,0,0,0,0.4,1.4,80,87.37,-4.3,1004
2019,1,19,22,30,0,0,0,0,0,0,0.5,1.5,78,87.54,-4.2,1003
2019,1,19,23,30,0,0,0,0,0,0,0.5,1.6,75,87.74,-4.1,1001
2019,1,20,0,30,0,0,0,0,0,0,0.6,1.7,73,87.86,-4,998
2019,1,20,1,30,0,0,0,0,0,0,0.6,1.8,72,87.5,-3.8,996
2019,1,20,2,30,0,0,0,0,0,0,0.6,1.9,74,87.41,-3.5,994
2019,1,20,3,30,0,0,0,0,0,0,0.6,2,74,88.73,-3,992
2019,1,20,4,30,0,0,0,0,0,0,0.6,2,68,90.68,-2.7,990
2019,1,20,5,30,0,0,0,0,0,0,0.6,2.1,64,92.17,-2.7,988
2019,1,20,6,30,0,0,0,0,0,0,0.5,2.2,67,91.31,-2.5,986
2019,1,20,7,30,4,6,4,16,180,23,0.4,2.3,70,92.53,-2.2,984
2019,1,20,8,30,14,0,14,47,596,160,0.4,2.3,53,94.34,-2,982
2019,1,20,9,30,22,0,22,62,754,302,0.4,2.4,23,96.97,-2.2,981
2019,1,20,10,30,33,0,33,75,816,409,0.5,2.3,4,98.84,-2.6,979
2019,1,20,11,30,38,0,38,84,841,468,0.6,2.2,173,100,-2.9,978
2019,1,20,12,30,43,0,43,89,836,472,0.7,2,342,100,-4.7,978
2019,1,20,13,30,36,0,36,91,797,419,0.7,1.5,332,100,-8.4,979
2019,1,20,14,30,43,0,43,80,730,315,0.7,1.2,323,94.19,-11.3,980
2019,1,20,15,30,56,595,172,56,595,172,0.7,1,318,84.64,-12.4,981
2019,1,20,16,30,19,203,28,19,203,28,0.7,0.9,314,82.24,-12.7,982
2019,1,20,17,30,0,0,0,0,0,0,0.8,0.8,312,85.09,-13.4,984
2019,1,20,18,30,0,0,0,0,0,0,0.8,0.7,313,80.47,-13.9,985
2019,1,20,19,30,0,0,0,0,0,0,0.8,0.5,312,83.73,-16.1,986
2019,1,20,20,30,0,0,0,0,0,0,0.8,0.4,311,80.15,-17.1,987
2019,1,20,21,30,0,0,0,0,0,0,0.8,0.3,311,78.77,-17.8,988
2019,1,20,22,30,0,0,0,0,0,0,0.8,0.2,311,77.71,-18.2,988
2019,1,20,23,30,0,0,0,0,0,0,0.8,0.2,310,77.25,-18.5,989
2019,1,21,0,30,0,0,0,0,0,0,0.8,0.2,308,77.03,-18.8,990
2019,1,21,1,30,0,0,0,0,0,0,0.8,0.2,306,77.49,-19.3,991
2019,1,21,2,30,0,0,0,0,0,0,0.7,0.2,304,77.33,-19.9,992
2019,1,21,3,30,0,0,0,0,0,0,0.7,0.2,303,77.34,-20.7,993
2019,1,21,4,30,0,0,0,0,0,0,0.7,0.2,301,76.02,-21.3,993
2019,1,21,5,30,0,0,0,0,0,0,0.7,0.2,300,74.62,-21.7,994
2019,1,21,6,30,0,0,0,0,0,0,0.7,0.2,300,74.37,-22.1,995
2019,1,21,7,30,13,77,16,19,289,30,0.7,0.2,300,72.5,-22.1,996
2019,1,21,8,30,68,225,111,47,735,188,0.7,0.2,300,71.58,-21.8,996
2019,1,21,9,30,72,616,270,64,873,344,0.7,0.2,300,71.65,-21.3,997
2019,1,21,10,30,114,560,345,75,935,461,0.8,0.2,299,72.45,-20.8,998
2019,1,21,11,30,90,730,426,82,961,524,0.8,0.2,299,72.73,-20.3,998
2019,1,21,12,30,179,268,303,82,961,525,0.8,0.2,300,73.52,-20,998
2019,1,21,13,30,131,435,312,76,934,464,0.8,0.2,301,74.18,-19.7,998
2019,1,21,14,30,102,277,192,65,870,349,0.8,0.2,301,74.43,-19.5,999
2019,1,21,15,30,56,406,137,49,730,194,0.8,0.2,302,75.11,-19.5,1000
2019,1,21,16,30,18,153,25,22,330,37,0.9,0.2,303,74.39,-19.3,1002
2019,1,21,17,30,0,0,0,0,0,0,0.9,0.2,304,74.59,-19.1,1003
2019,1,21,18,30,0,0,0,0,0,0,0.9,0.2,305,75.13,-19,1003
2019,1,21,19,30,0,0,0,0,0,0,0.9,0.2,307,75.57,-19,1005
2019,1,21,20,30,0,0,0,0,0,0,0.8,0.2,307,75.78,-19.1,1006
2019,1,21,21,30,0,0,0,0,0,0,0.8,0.2,307,75.64,-19.2,1007
2019,1,21,22,30,0,0,0,0,0,0,0.8,0.1,306,75.71,-19.3,1008
2019,1,21,23,30,0,0,0,0,0,0,0.7,0.1,306,75.18,-19.3,1008
2019,1,22,0,30,0,0,0,0,0,0,0.7,0.1,307,75.74,-19.4,1009
2019,1,22,1,30,0,0,0,0,0,0,0.7,0.1,308,76.06,-19.5,1010
2019,1,22,2,30,0,0,0,0,0,0,0.7,0.1,310,75.76,-19.6,1011
2019,1,22,3,30,0,0,0,0,0,0,0.6,0.2,311,75.66,-19.7,1012
2019,1,22,4,30,0,0,0,0,0,0,0.6,0.2,311,75.41,-19.7,1014
2019,1,22,5,30,0,0,0,0,0,0,0.6,0.2,308,75.33,-19.7,1015
2019,1,22,6,30,0,0,0,0,0,0,0.5,0.2,305,74.52,-19.6,1017
2019,1,22,7,30,16,209,25,17,331,31,0.5,0.2,305,70.5,-18.8,1018
2019,1,22,8,30,39,626,161,38,770,188,0.5,0.2,306,69.76,-17.1,1019
2019,1,22,9,30,60,858,338,51,903,343,0.5,0.2,306,70.67,-14.9,1019
2019,1,22,10,30,61,871,423,60,963,460,0.4,0.2,305,72.58,-12.8,1020
2019,1,22,11,30,75,917,500,63,989,522,0.4,0.2,304,75.17,-11.1,1019
2019,1,22,12,30,71,907,493,66,987,525,0.4,0.2,300,77.52,-9.8,1019
2019,1,22,13,30,61,861,422,66,959,468,0.4,0.2,294,80.25,-9.1,1019
2019,1,22,14,30,62,858,345,59,889,352,0.3,0.2,288,83.84,-9,1020
2019,1,22,15,30,43,706,186,46,739,196,0.2,0.3,288,93.59,-10.7,1020
2019,1,22,16,30,20,242,32,22,322,38,0.2,0.5,293,88.14,-13,1020
2019,1,22,17,30,0,0,0,0,0,0,0.2,0.6,298,76.79,-13.3,1020
2019,1,22,18,30,0,0,0,0,0,0,0.2,0.6,298,79.57,-12.8,1020
2019,1,22,19,30,0,0,0,0,0,0,0.3,0.7,269,77.45,-11.9,1020
2019,1,22,20,30,0,0,0,0,0,0,0.3,0.7,242,78.74,-11.9,1019
2019,1,22,21,30,0,0,0,0,0,0,0.3,0.6,221,80.48,-12.5,1019
2019,1,22,22,30,0,0,0,0,0,0,0.3,0.6,208,80.31,-13.1,1018
2019,1,22,23,30,0,0,0,0,0,0,0.3,0.7,201,80.82,-13.6,1018
2019,1,23,0,30,0,0,0,0,0,0,0.3,0.7,197,80.64,-13.9,1017
2019,1,23,1,30,0,0,0,0,0,0,0.3,0.8,194,78.93,-13.9,1016
2019,1,23,2,30,0,0,0,0,0,0,0.3,0.9,194,75.16,-12.6,1015
2019,1,23,3,30,0,0,0,0,0,0,0.3,0.9,192,77.66,-10.8,1014
2019,1,23,4,30,0,0,0,0,0,0,0.3,0.9,188,81.49,-9.4,1013
2019,1,23,5,30,0,0,0,0,0,0,0.3,0.9,187,82.69,-8.5,1012
2019,1,23,6,30,0,0,0,0,0,0,0.3,1,189,82.88,-7.5,1012
2019,1,23,7,30,14,14,15,20,144,26,0.4,1.2,192,83.28,-6.3,1011
2019,1,23,8,30,72,28,78,58,570,170,0.4,1.2,195,83.48,-4.8,1010
2019,1,23,9,30,129,95,160,75,755,321,0.5,1.2,198,84.76,-3.3,1009
2019,1,23,10,30,163,187,241,85,830,432,0.5,1.3,199,85.65,-1.8,1008
2019,1,23,11,30,169,343,329,89,858,490,0.6,1.4,201,87.34,-0.6,1007
2019,1,23,12,30,149,508,387,94,844,489,0.6,1.6,204,89.71,0.3,1006
2019,1,23,13,30,127,547,358,93,795,429,0.6,1.8,205,91.96,0.8,1005
2019,1,23,14,30,85,157,137,82,710,319,0.6,1.9,205,93.82,0.8,1005
2019,1,23,15,30,76,34,83,61,547,174,0.6,2.1,204,93.59,0.8,1004
2019,1,23,16,30,16,26,17,24,173,33,0.6,2.2,204,93.6,0.8,1003
2019,1,23,17,30,0,0,0,0,0,0,0.6,2.2,205,93.85,1,1003
2019,1,23,18,30,0,0,0,0,0,0,0.6,2.3,206,94.91,1.1,1003
2019,1,23,19,30,0,0,0,0,0,0,0.6,2.3,206,94.38,1.3,1002
2019,1,23,20,30,0,0,0,0,0,0,0.5,2.2,205,94.52,1.4,1001
2019,1,23,21,30,0,0,0,0,0,0,0.6,2.2,204,94.33,1.6,1000
2019,1,23,22,30,0,0,0,0,0,0,0.6,2.2,208,94.63,1.8,999
2019,1,23,23,30,0,0,0,0,0,0,0.7,2.2,210,94.91,2.1,999
2019,1,24,0,30,0,0,0,0,0,0,0.6,2.2,208,94.27,2.6,998
2019,1,24,1,30,0,0,0,0,0,0,0.6,2.4,205,95.16,3,996
2019,1,24,2,30,0,0,0,0,0,0,0.6,2.4,201,94.96,3.5,995
2019,1,24,3,30,0,0,0,0,0,0,0.6,2.4,200,95.18,4,994
2019,1,24,4,30,0,0,0,0,0,0,0.7,2.4,199,94.87,4.8,993
2019,1,24,5,30,0,0,0,0,0,0,0.7,2.5,195,95.46,5.5,992
2019,1,24,6,30,0,0,0,0,0,0,0.8,2.7,192,94.97,6.3,991
2019,1,24,7,30,15,18,16,21,151,28,0.8,2.8,191,95.42,7,990
2019,1,24,8,30,75,45,84,57,534,164,0.8,2.9,190,95.15,7.7,989
2019,1,24,9,30,135,83,162,75,705,307,0.9,3,189,94.93,8.3,987
2019,1,24,10,30,183,138,241,85,786,416,0.8,3.1,183,95,8.9,985
2019,1,24,11,30,189,48,212,85,826,474,0.8,3.2,176,94.65,9.5,982
2019,1,24,12,30,196,65,227,86,821,474,0.9,3.4,182,93.79,10.2,979
2019,1,24,13,30,146,12,151,92,762,417,0.7,3.4,201,96.69,10.5,978
2019,1,24,14,30,116,15,121,87,667,312,0.6,3.2,235,100,9.7,977
2019,1,24,15,30,64,0,64,62,530,174,0.6,2.8,276,100,7.5,977
2019,1,24,16,30,15,1,15,23,210,35,0.7,2.1,300,100,4.7,979
2019,1,24,17,30,0,0,0,0,0,0,0.8,1.6,301,98.3,2.6,981
2019,1,24,18,30,0,0,0,0,0,0,0.8,1.4,296,92.07,2,982
2019,1,24,19,30,0,0,0,0,0,0,0.9,1,289,94.87,0.4,985
2019,1,24,20,30,0,0,0,0,0,0,0.9,0.8,287,90.61,-0.7,987
2019,1,24,21,30,0,0,0,0,0,0,0.8,0.7,285,86.25,-1.4,988
2019,1,24,22,30,0,0,0,0,0,0,0.8,0.6,286,84.3,-1.8,990
2019,1,24,23,30,0,0,0,0,0,0,0.7,0.5,288,83.09,-2.1,991
2019,1,25,0,30,0,0,0,0,0,0,0.7,0.5,291,81.04,-2.2,992
2019,1,25,1,30,0,0,0,0,0,0,0.7,0.5,292,80.37,-2.4,993
2019,1,25,2,30,0,0,0,0,0,0,0.6,0.5,292,80.42,-2.6,993
2019,1,25,3,30,0,0,0,0,0,0,0.5,0.5,290,80.97,-2.8,994
2019,1,25,4,30,0,0,0,0,0,0,0.4,0.5,284,82.97,-3.2,994
2019,1,25,5,30,0,0,0,0,0,0,0.4,0.5,270,84.95,-3.6,995
2019,1,25,6,30,0,0,0,0,0,0,0.4,0.5,251,83.94,-3.4,996
2019,1,25,7,30,16,38,18,21,259,33,0.4,0.5,242,78.16,-2,997
2019,1,25,8,30,75,157,107,50,651,182,0.5,0.5,249,73.3,-0.3,997
2019,1,25,9,30,70,739,316,63,806,331,0.6,0.5,258,67.21,0.6,998
2019,1,25,10,30,161,29,173,70,880,444,0.7,0.5,261,62.26,1,998
2019,1,25,11,30,150,28,163,75,904,504,0.7,0.5,262,60.94,1.2,998
2019,1,25,12,30,173,383,355,77,902,506,0.7,0.5,263,61.62,1,997
2019,1,25,13,30,138,420,319,73,877,451,0.6,0.5,266,63.34,0.6,998
2019,1,25,14,30,68,712,311,64,822,345,0.6,0.4,269,66.5,-0.1,998
2019,1,25,15,30,65,375,145,50,692,198,0.6,0.4,272,71.83,-1,999
2019,1,25,16,30,23,133,31,24,356,45,0.5,0.4,276,76.72,-2,1000
2019,1,25,17,30,0,0,0,0,0,0,0.6,0.4,280,78.41,-2.8,1001
2019,1,25,18,30,0,0,0,0,0,0,0.6,0.3,282,74.92,-3.1,1002
2019,1,25,19,30,0,0,0,0,0,0,0.5,0.3,286,75.21,-4.2,1004
2019,1,25,20,30,0,0,0,0,0,0,0.5,0.3,289,75.16,-5,1004
2019,1,25,21,30,0,0,0,0,0,0,0.5,0.3,291,75.85,-5.8,1005
2019,1,25,22,30,0,0,0,0,0,0,0.5,0.3,292,76,-6.5,1005
2019,1,25,23,30,0,0,0,0,0,0,0.4,0.3,286,75.88,-7,1005
2019,1,26,0,30,0,0,0,0,0,0,0.4,0.3,272,74.95,-7.3,1006
2019,1,26,1,30,0,0,0,0,0,0,0.4,0.4,258,74.89,-7.6,1007
2019,1,26,2,30,0,0,0,0,0,0,0.3,0.4,247,75.04,-7.8,1007
2019,1,26,3,30,0,0,0,0,0,0,0.3,0.4,237,78.68,-8.1,1008
2019,1,26,4,30,0,0,0,0,0,0,0.3,0.4,232,79.18,-8.1,1008
2019,1,26,5,30,0,0,0,0,0,0,0.3,0.4,231,78.62,-8,1008
2019,1,26,6,30,0,0,0,0,0,0,0.3,0.4,231,77.83,-7.9,1008
2019,1,26,7,30,14,48,16,22,263,35,0.3,0.4,237,72.65,-7,1008
2019,1,26,8,30,67,199,108,52,650,186,0.4,0.4,247,63.45,-5.6,1008
2019,1,26,9,30,114,387,244,69,791,334,0.4,0.5,252,56.6,-4.5,1008
2019,1,26,10,30,102,711,407,76,866,447,0.4,0.5,254,53,-3.5,1008
2019,1,26,11,30,81,896,509,81,896,509,0.5,0.5,254,52.57,-2.9,1008
2019,1,26,12,30,184,377,365,81,898,512,0.5,0.5,253,54.22,-2.7,1008
2019,1,26,13,30,135,521,362,75,878,457,0.4,0.5,253,57.75,-3,1008
2019,1,26,14,30,96,567,292,66,817,348,0.4,0.5,255,61.71,-3.4,1008
2019,1,26,15,30,70,383,154,51,684,200,0.3,0.5,260,68.18,-4.2,1008
2019,1,26,16,30,21,46,24,25,346,47,0.3,0.5,265,80.42,-5.2,1008
2019,1,26,17,30,0,0,0,0,0,0,0.5,0.5,266,80.67,-5.6,1009
2019,1,26,18,30,0,0,0,0,0,0,0.6,0.5,265,75.48,-5.6,1009
2019,1,26,19,30,0,0,0,0,0,0,0.5,0.5,226,70.48,-5.3,1009
2019,1,26,20,30,0,0,0,0,0,0,0.6,0.5,186,70.05,-5.4,1009
2019,1,26,21,30,0,0,0,0,0,0,0.7,0.5,160,73.24,-6,1009
2019,1,26,22,30,0,0,0,0,0,0,0.7,0.5,151,78.37,-6.9,1009
2019,1,26,23,30,0,0,0,0,0,0,0.4,0.5,151,84.44,-7.8,1009
2019,1,27,0,30,0,0,0,0,0,0,0.3,0.5,155,88.64,-8.3,1009
2019,1,27,1,30,0,0,0,0,0,0,0.2,0.5,156,91.55,-8.6,1008
2019,1,27,2,30,0,0,0,0,0,0,0.2,0.5,155,93.84,-8.8,1008
2019,1,27,3,30,0,0,0,0,0,0,0.3,0.5,151,94.31,-8.9,1007
2019,1,27,4,30,0,0,0,0,0,0,0.3,0.5,147,91.26,-8.4,1007
2019,1,27,5,30,0,0,0,0,0,0,0.3,0.5,143,88.96,-7.8,1006
2019,1,27,6,30,0,0,0,0,0,0,0.4,0.6,142,85.88,-7.1,1006
