Year,Month,Day,Hour,Minute,DNI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,11,5,6,30,108,1.4,0.6,284,96.36,0.2,998
2019,11,5,7,30,625,2.3,0.7,278,84.46,2.7,999
2019,11,5,8,30,725,3.2,0.7,277,73.46,5.5,1000
2019,11,5,9,30,880,4,0.8,281,56.94,7.6,1000
2019,11,5,10,30,919,4.8,0.8,284,50.52,8.6,1000
2019,11,5,11,30,897,5.3,0.8,286,48.48,9,1000
2019,11,5,12,30,910,5.5,0.8,288,46.57,9.1,1000
2019,11,5,13,30,882,5.3,0.8,292,44.97,8.8,999
2019,11,5,14,30,821,4.9,0.7,295,44.97,8.1,1000
2019,11,5,15,30,675,3.5,0.7,299,49.77,6.4,1000
2019,11,5,16,30,233,1.9,0.8,306,67.9,3.6,1000
2019,11,5,17,30,0,1.4,0.8,310,78.19,2,1000
2019,11,5,18,30,0,1.2,0.9,322,80.25,1.2,1001
2019,11,5,19,30,0,1.1,1,332,76.52,1.2,1001
2019,11,5,20,30,0,1,1.1,344,72.37,1.4,1001
2019,11,5,21,30,0,0.8,1.2,184,69.48,1.5,1001
2019,11,5,22,30,0,0.7,1.3,38,67.25,1.6,1002
2019,11,5,23,30,0,0.7,1.4,81,66.97,1.6,1002
2019,11,6,0,30,0,0.9,1.4,114,70.95,1.1,1002
2019,11,6,1,30,0,1.1,1.5,128,76.36,0.6,1002
2019,11,6,2,30,0,1.2,1.4,136,81.22,0.4,1001
2019,11,6,3,30,0,1.4,1.4,141,83.16,0.4,1001
2019,11,6,4,30,0,1.8,1.3,145,82.31,0.3,1001
2019,11,6,5,30,0,2.2,1.2,149,82.03,0.2,1001
2019,11,6,6,30,6,3.1,1.1,153,77.58,0.7,1001
2019,11,6,7,30,559,3.9,1.1,156,69.46,2.5,1000
2019,11,6,8,30,735,4.3,1.1,162,61.63,5.1,1000
2019,11,6,9,30,858,5.4,1.1,173,53.93,8.3,1000
2019,11,6,10,30,835,6.3,1.2,186,45.77,10.6,999
2019,11,6,11,30,887,6.2,1.4,195,45.07,11.9,998
2019,11,6,12,30,856,5.7,1.5,201,46.16,12.6,997
2019,11,6,13,30,221,5.2,1.6,206,50.11,12.5,996
2019,11,6,14,30,249,4.5,1.7,208,57.19,11.8,996
2019,11,6,15,30,479,3.1,1.7,205,69.61,10,996
2019,11,6,16,30,84,1.8,1.7,201,87.17,7.7,996
2019,11,6,17,30,0,1.6,1.7,199,92.81,6.6,996
2019,11,6,18,30,0,1.7,1.7,208,94.07,6.7,997
2019,11,6,19,30,0,1.2,1.7,228,97.11,6.5,997
2019,11,6,20,30,0,1.2,1.7,279,98.92,6.3,997
2019,11,6,21,30,0,2.5,1.6,332,99.38,5.9,997
2019,11,6,22,30,0,4.4,1.5,176,99.89,4.9,997
2019,11,6,23,30,0,5.5,1.5,4,98.14,3.3,998
2019,11,7,0,30,0,5.8,1.5,6,92.02,1.7,999
2019,11,7,1,30,0,5.7,1.5,6,85.76,0.6,1000
2019,11,7,2,30,0,5.5,1.5,6,82.37,0,1000
2019,11,7,3,30,0,5.5,1.5,5,81.96,-0.4,1000
2019,11,7,4,30,0,5.4,1.5,3,81.92,-0.8,1000
2019,11,7,5,30,0,5.1,1.5,179,81.86,-1.4,1001
2019,11,7,6,30,4,5,1.4,356,79.38,-1.8,1002
2019,11,7,7,30,0,5,1.3,356,75.21,-1.9,1003
2019,11,7,8,30,5,5.1,1,356,68.92,-1.5,1003
2019,11,7,9,30,56,5.1,0.7,353,61.13,-0.6,1003
2019,11,7,10,30,230,4.9,0.4,351,52,0.8,1003
2019,11,7,11,30,698,4.7,0.2,347,43.4,2.1,1003
2019,11,7,12,30,991,4.8,0.2,342,37.35,2.7,1002
2019,11,7,13,30,953,5,0.3,337,35.07,2.7,1002
2019,11,7,14,30,877,4.9,0.3,334,36.2,2,1002
2019,11,7,15,30,726,4.2,0.3,333,40.27,0.6,1003
2019,11,7,16,30,258,3.1,0.3,333,51.61,-1.8,1003
2019,11,7,17,30,0,2.5,0.3,333,63.86,-3.1,1004
2019,11,7,18,30,0,2.5,0.3,336,69.74,-4.3,1004
2019,11,7,19,30,0,2.4,0.3,338,74.02,-5.1,1005
2019,11,7,20,30,0,2.5,0.3,340,76.58,-5.6,1005
2019,11,7,21,30,0,2.5,0.3,343,78.73,-6,1005
2019,11,7,22,30,0,2.5,0.3,347,80.68,-6.3,1005
2019,11,7,23,30,0,2.3,0.3,351,82.64,-6.6,1005
2019,11,8,0,30,0,2.2,0.3,353,83.64,-6.8,1006
2019,11,8,1,30,0,2.2,0.3,353,83.49,-6.9,1006
2019,11,8,2,30,0,2.1,0.3,354,83.75,-7.1,1005
2019,11,8,3,30,0,2,0.3,355,83.99,-7.3,1005
2019,11,8,4,30,0,1.9,0.3,356,84.38,-7.5,1006
2019,11,8,5,30,0,1.9,0.3,179,84.19,-7.6,1006
2019,11,8,6,30,79,2,0.3,11,79.12,-7.1,1006
2019,11,8,7,30,461,1.8,0.4,33,66.37,-5.8,1006
2019,11,8,8,30,420,1.2,0.4,64,55.03,-4.1,1006
2019,11,8,9,30,335,0.5,0.5,132,49.38,-2.9,1006
2019,11,8,10,30,289,0.5,0.5,214,46.19,-2,1006
2019,11,8,11,30,400,0.9,0.5,247,43.39,-1.2,1005
2019,11,8,12,30,370,1.2,0.5,248,41.62,-0.5,1004
2019,11,8,13,30,596,1.3,0.5,244,40.33,-0.1,1003
2019,11,8,14,30,773,1.3,0.4,235,40.46,-0.2,1002
2019,11,8,15,30,362,1.1,0.4,222,44.42,-1.3,1002
2019,11,8,16,30,65,0.9,0.4,210,66.04,-3.1,1001
2019,11,8,17,30,0,1,0.4,205,64.21,-4,1001
2019,11,8,18,30,0,1.1,0.4,200,69.5,-4.6,1000
2019,11,8,19,30,0,1.2,0.4,200,70.78,-4.6,1000
2019,11,8,20,30,0,1.6,0.4,201,67.87,-3.9,1000
2019,11,8,21,30,0,2.2,0.5,201,64.21,-3.2,999
2019,11,8,22,30,0,2.4,0.6,200,62.57,-3.2,998
2019,11,8,23,30,0,2.4,0.6,201,65.75,-3.5,997
2019,11,9,0,30,0,2.8,0.8,201,66.47,-3.5,997
2019,11,9,1,30,0,3.2,0.9,198,66.35,-3.5,996
2019,11,9,2,30,0,3.4,1.1,195,67.09,-3.5,995
2019,11,9,3,30,0,3.7,1.2,198,66.58,-3.2,994
2019,11,9,4,30,0,4,1.2,202,64.4,-2.7,994
2019,11,9,5,30,0,4,1.1,197,65.37,-2.6,994
2019,11,9,6,30,62,4.2,1,190,67.35,-2.4,993
2019,11,9,7,30,597,4.8,0.9,189,64.01,-1.2,992
2019,11,9,8,30,656,5.5,1,195,55.32,1.2,992
2019,11,9,9,30,459,5.8,1.1,202,48.47,3.9,991
2019,11,9,10,30,284,6,1.3,207,45.02,6.3,990
2019,11,9,11,30,529,6,1.5,212,43.52,8.1,989
2019,11,9,12,30,444,5.8,1.6,217,44.32,9.1,988
2019,11,9,13,30,747,5.3,1.7,221,46.69,9.5,988
2019,11,9,14,30,758,4.1,1.7,223,52.37,8.9,988
2019,11,9,15,30,358,2.7,1.8,222,69.13,6.4,988
2019,11,9,16,30,130,2.2,1.8,221,83.52,3.8,988
2019,11,9,17,30,0,2.1,1.8,221,85.76,3,988
2019,11,9,18,30,0,2.2,1.8,225,89.23,2.7,988
2019,11,9,19,30,0,2.2,1.8,229,92.31,2.6,988
2019,11,9,20,30,0,2.2,1.8,232,96.43,2.4,988
2019,11,9,21,30,0,2.2,1.8,232,100,2.3,988
2019,11,9,22,30,0,2.2,1.9,230,100,2.2,988
2019,11,9,23,30,0,2.1,1.9,229,100,2.1,988
2019,11,10,0,30,0,1.8,1.9,230,100,1.5,988
2019,11,10,1,30,0,1.6,1.8,228,100,1.1,988
2019,11,10,2,30,0,1.7,1.7,225,100,1.5,988
2019,11,10,3,30,0,1.9,1.7,221,100,2,988
2019,11,10,4,30,0,2,1.7,214,100,2.1,988
2019,11,10,5,30,0,1.8,1.7,202,100,1.9,987
2019,11,10,6,30,14,1.8,1.7,191,100,1.8,987
2019,11,10,7,30,384,1.7,1.7,187,96.21,2.1,988
2019,11,10,8,30,551,1,1.7,184,91.58,2.9,988
2019,11,10,9,30,463,0.5,1.7,218,86.44,4.6,988
2019,11,10,10,30,330,0.4,1.7,130,82.52,6.9,988
2019,11,10,11,30,347,0.6,1.7,181,77.68,8.9,988
2019,11,10,12,30,829,1.1,1.7,352,74.25,10.3,988
2019,11,10,13,30,780,1.8,1.8,350,72.8,10.9,988
2019,11,10,14,30,690,2.2,1.9,181,73.38,10.7,988
2019,11,10,15,30,335,1.9,1.9,8,79.2,9.4,988
2019,11,10,16,30,65,1.9,1.8,11,89.31,7.7,989
2019,11,10,17,30,0,2.2,1.7,12,87.52,6.9,989
2019,11,10,18,30,0,3.5,1.7,17,91.47,5.4,990
2019,11,10,19,30,0,3.6,1.6,23,95.04,4.1,991
2019,11,10,20,30,0,3.3,1.6,28,97.61,3,991
2019,11,10,21,30,0,3.2,1.5,28,98.7,2.2,991
2019,11,10,22,30,0,3.4,1.5,26,98.45,1.7,991
2019,11,10,23,30,0,3.6,1.5,21,98.34,1.3,991
2019,11,11,0,30,0,3.8,1.6,14,99.23,0.9,991
2019,11,11,1,30,0,4,1.6,10,99.8,0.6,992
2019,11,11,2,30,0,4.1,1.7,8,97.9,0.6,992
2019,11,11,3,30,0,4,1.8,3,96.73,0.7,992
2019,11,11,4,30,0,4,1.8,180,96.28,0.8,992
2019,11,11,5,30,0,4.4,1.8,357,95.85,0.8,992
2019,11,11,6,30,0,5,1.8,356,95.92,0.6,992
2019,11,11,7,30,0,6,1.8,358,94.43,0.4,993
2019,11,11,8,30,0,6.9,1.8,358,90.98,0,994
2019,11,11,9,30,0,7.4,1.7,356,87.23,-0.5,994
2019,11,11,10,30,0,7.5,1.6,356,84.22,-1.1,995
2019,11,11,11,30,4,7.6,1.5,352,82.02,-1.7,995
2019,11,11,12,30,0,7.7,1.4,349,80.73,-2.5,996
2019,11,11,13,30,1,7.6,1.4,349,78.25,-3.2,996
2019,11,11,14,30,3,7.2,1.3,347,76.96,-3.7,997
2019,11,11,15,30,0,6.7,1.1,344,76.68,-4.3,998
2019,11,11,16,30,12,6.2,0.9,341,75.38,-4.7,999
2019,11,11,17,30,0,6,0.8,339,72.09,-4.8,999
2019,11,11,18,30,0,6.1,0.5,337,69.97,-5.3,1000
2019,11,11,19,30,0,6,0.4,335,68.4,-5.9,1001
2019,11,11,20,30,0,5.8,0.3,332,67.28,-6.7,1002
2019,11,11,21,30,0,5.8,0.2,331,65.6,-7.4,1002
2019,11,11,22,30,0,6,0.2,330,63.74,-7.9,1002
2019,11,11,23,30,0,6.1,0.2,329,63.22,-8.5,1003
2019,11,12,0,30,0,6.2,0.2,329,62.99,-9.1,1003
2019,11,12,1,30,0,6.1,0.2,329,64.26,-9.8,1003
2019,11,12,2,30,0,5.8,0.2,329,65.51,-10.5,1004
2019,11,12,3,30,0,5.5,0.2,331,65.94,-11.2,1004
2019,11,12,4,30,0,5.3,0.2,333,64.49,-11.7,1005
2019,11,12,5,30,0,5.1,0.2,335,63.37,-12.2,1005
2019,11,12,6,30,34,5,0.1,337,60.93,-12.3,1006
2019,11,12,7,30,65,5.1,0.1,338,55.12,-11.1,1006
2019,11,12,8,30,423,5.2,0.2,338,51.72,-9.4,1007
2019,11,12,9,30,492,4.8,0.2,337,47.78,-8,1007
2019,11,12,10,30,701,4.4,0.2,335,44.97,-6.8,1006
2019,11,12,11,30,514,4,0.2,331,42.86,-5.8,1006
2019,11,12,12,30,516,4,0.2,326,41.52,-5.2,1005
2019,11,12,13,30,850,3.8,0.2,323,41.42,-5.1,1005
2019,11,12,14,30,766,3.4,0.3,323,42.56,-5.4,1005
2019,11,12,15,30,281,2.7,0.3,323,47.2,-6.6,1005
2019,11,12,16,30,88,2.1,0.4,321,47.3,-7.9,1005
2019,11,12,17,30,0,1.7,0.4,320,50.95,-8.5,1005
2019,11,12,18,30,0,1.1,0.4,298,50.94,-8.9,1004
2019,11,12,19,30,0,0.9,0.4,255,50.71,-9.1,1004
2019,11,12,20,30,0,1.4,0.4,213,51.71,-9.5,1004
2019,11,12,21,30,0,1.9,0.4,198,52.65,-9.8,1003
2019,11,12,22,30,0,2.4,0.5,196,53.57,-9.9,1003
2019,11,12,23,30,0,2.7,0.5,194,54.72,-10,1002
2019,11,13,0,30,0,2.9,0.5,190,56.22,-10.1,1002
2019,11,13,1,30,0,3,0.5,185,58.29,-10.2,1002
2019,11,13,2,30,0,3.2,0.5,181,60.98,-10.4,1001
2019,11,13,3,30,0,3.4,0.5,178,62.33,-10.4,1000
2019,11,13,4,30,0,3.8,0.5,175,63.53,-10.3,1000
2019,11,13,5,30,0,4.2,0.4,174,64.66,-10.1,1000
2019,11,13,6,30,37,4.6,0.5,174,65.4,-9.8,999
2019,11,13,7,30,26,5.1,0.5,177,64.25,-9,999
2019,11,13,8,30,117,5.6,0.5,181,60.5,-7.6,999
2019,11,13,9,30,680,5.9,0.5,183,56.11,-6,998
2019,11,13,10,30,802,6.1,0.5,184,52.75,-4.3,997
2019,11,13,11,30,584,6.3,0.5,186,49.68,-2.7,996
2019,11,13,12,30,767,6.2,0.6,188,47.74,-1.4,994
2019,11,13,13,30,738,5.9,0.7,192,48.98,-0.6,993
2019,11,13,14,30,362,5.2,0.8,195,52.84,-0.5,993
2019,11,13,15,30,371,4,0.8,197,59.01,-1.1,993
2019,11,13,16,30,57,3.1,0.9,193,66.29,-1.9,993
2019,11,13,17,30,0,2.8,0.9,190,70.25,-2.3,993
2019,11,13,18,30,0,3,1,180,73.9,-2.7,993
2019,11,13,19,30,0,2.9,1.2,181,76.59,-2.9,993
2019,11,13,20,30,0,2.7,1.2,185,78.49,-3,993
2019,11,13,21,30,0,2.6,1.3,189,79.52,-3,993
2019,11,13,22,30,0,2.6,1.2,195,81.04,-3.1,993
2019,11,13,23,30,0,2.8,1.2,202,80.37,-3.2,993
2019,11,14,0,30,0,2.8,1.2,208,81.05,-3.3,993
2019,11,14,1,30,0,2.5,1.2,217,84.24,-3.7,993
2019,11,14,2,30,0,2.1,1.1,228,86.92,-4.2,993
2019,11,14,3,30,0,1.7,1.1,239,88.28,-4.4,993
2019,11,14,4,30,0,1.4,1.1,249,90.17,-4.5,994
2019,11,14,5,30,0,1.1,1.1,260,91.45,-4.6,994
2019,11,14,6,30,6,1.1,1.1,277,89.98,-4.4,995
2019,11,14,7,30,538,1.5,1,296,83.54,-3,996
2019,11,14,8,30,758,1.9,1,308,74.64,-0.5,996
2019,11,14,9,30,827,2.1,0.9,307,67.32,1.4,997
2019,11,14,10,30,903,2.4,0.9,301,65.46,2.4,997
2019,11,14,11,30,768,2.7,0.8,302,65.57,2.9,997
2019,11,14,12,30,228,3,0.8,306,66.28,3.1,997
2019,11,14,13,30,56,3.1,0.7,307,67.59,2.9,997
2019,11,14,14,30,11,2.9,0.7,306,69.88,2.3,998
2019,11,14,15,30,0,2,0.6,306,79.57,0.4,998
2019,11,14,16,30,1,1.4,0.5,309,90.61,-2,999
2019,11,14,17,30,0,1.5,0.5,311,87.73,-2.8,999
2019,11,14,18,30,0,1.6,0.4,310,86.71,-2.7,1000
2019,11,14,19,30,0,1.6,0.4,306,87.92,-2.9,1001
2019,11,14,20,30,0,1.4,0.3,304,90.52,-3.7,1001
2019,11,14,21,30,0,1.4,0.3,304,90.77,-4.5,1001
2019,11,14,22,30,0,1.4,0.3,304,90.91,-4.9,1001
2019,11,14,23,30,0,1.4,0.3,307,91.23,-5.2,1001
2019,11,15,0,30,0,1.3,0.3,310,91.93,-5.5,1001
2019,11,15,1,30,0,1.2,0.4,310,92.81,-5.8,1001
2019,11,15,2,30,0,1.1,0.4,306,94.4,-6.2,1001
2019,11,15,3,30,0,0.9,0.4,300,96.8,-6.8,1001
2019,11,15,4,30,0,0.9,0.4,294,98.81,-7.3,1001
2019,11,15,5,30,0,1,0.4,291,100,-7.7,1001
2019,11,15,6,30,0,1.2,0.4,287,96.62,-7.4,1002
2019,11,15,7,30,550,1.9,0.5,281,84.99,-5.6,1002
2019,11,15,8,30,783,2.3,0.6,278,75.53,-2.9,1002
2019,11,15,9,30,852,2.2,0.7,281,65.23,0,1002
2019,11,15,10,30,899,2.3,0.7,285,58.23,2.2,1002
2019,11,15,11,30,907,2.4,0.8,290,55.55,3.8,1001
2019,11,15,12,30,894,2.6,0.8,298,54.97,4.8,1000
2019,11,15,13,30,860,2.7,0.8,310,56.84,5.4,1000
2019,11,15,14,30,777,2.1,0.9,321,64.15,4.9,1000
2019,11,15,15,30,599,1.4,0.9,331,86.31,2.5,1000
2019,11,15,16,30,105,1.3,0.9,344,92.24,0,1001
2019,11,15,17,30,0,1.4,1,351,92.94,-0.7,1001
2019,11,15,18,30,0,1.5,1,19,96.41,-1,1001
2019,11,15,19,30,0,1.6,0.9,36,99.37,-1.2,1001
2019,11,15,20,30,0,1.8,0.9,48,100,-1.5,1002
2019,11,15,21,30,0,1.9,0.8,56,100,-1.7,1002
2019,11,15,22,30,0,2,0.8,59,100,-1.7,1002
2019,11,15,23,30,0,2,0.8,62,100,-1.8,1002
2019,11,16,0,30,0,2,0.8,63,99.89,-1.9,1002
2019,11,16,1,30,0,1.9,0.8,63,99.12,-2,1002
2019,11,16,2,30,0,1.8,0.8,62,99.3,-2.2,1002
2019,11,16,3,30,0,1.8,0.8,63,100,-2.5,1002
2019,11,16,4,30,0,1.7,0.8,66,100,-2.8,1002
2019,11,16,5,30,0,1.7,0.8,73,100,-3,1002
2019,11,16,6,30,0,2.2,0.8,81,98.95,-2.6,1002
2019,11,16,7,30,247,3.1,0.8,92,89.94,-1.1,1002
2019,11,16,8,30,718,3.5,0.8,102,83.03,0.7,1002
2019,11,16,9,30,829,3.5,0.8,104,75.31,2.2,1001
2019,11,16,10,30,879,3.3,0.9,103,69.19,3.5,1001
2019,11,16,11,30,887,3.1,0.9,100,63.79,4.6,1000
2019,11,16,12,30,862,3.1,0.9,97,61.11,5.3,999
2019,11,16,13,30,662,2.9,1,95,60.44,5.6,998
2019,11,16,14,30,410,2.2,1,91,65.11,4.8,997
2019,11,16,15,30,296,1.5,1,87,85.53,2.3,997
2019,11,16,16,30,87,1.6,1,84,90.79,-0.1,997
2019,11,16,17,30,0,1.7,1,84,90.04,-0.8,997
2019,11,16,18,30,0,2.3,1,90,91.23,-1,997
2019,11,16,19,30,0,2.5,1,95,92.42,-1.3,997
2019,11,16,20,30,0,2.6,1,100,92.66,-1.6,996
2019,11,16,21,30,0,2.5,1,105,93.1,-2,996
2019,11,16,22,30,0,2.2,1,110,93.53,-2.4,995
2019,11,16,23,30,0,1.9,1,115,93.89,-2.7,995
2019,11,17,0,30,0,1.5,1,118,93.02,-2.7,995
2019,11,17,1,30,0,1.3,1,123,94.37,-2.9,994
2019,11,17,2,30,0,1.2,1,130,94.57,-3.1,994
2019,11,17,3,30,0,1.4,1.1,131,93.58,-3,993
2019,11,17,4,30,0,1.9,1.1,130,92.02,-2.7,993
2019,11,17,5,30,0,2.3,1.2,145,90.97,-2.4,992
2019,11,17,6,30,0,2.5,1.3,159,90.2,-2.1,992
2019,11,17,7,30,36,2.4,1.3,159,88.9,-1.6,992
2019,11,17,8,30,128,2.2,1.4,160,87.17,-0.9,991
2019,11,17,9,30,17,2.2,1.5,164,84.54,0.1,991
2019,11,17,10,30,2,2.2,1.6,166,81.79,1.3,990
2019,11,17,11,30,1,2.3,1.6,166,80.29,2.4,989
2019,11,17,12,30,1,2.2,1.6,168,80.07,3.3,987
2019,11,17,13,30,19,1.7,1.6,171,84.2,3.4,987
2019,11,17,14,30,145,1.4,1.5,173,92.1,2.8,986
2019,11,17,15,30,97,1.5,1.5,175,94.86,2,986
2019,11,17,16,30,18,1.6,1.5,180,94.85,1.5,986
2019,11,17,17,30,0,1.7,1.6,183,95.4,1.4,985
2019,11,17,18,30,0,1.7,1.7,197,96.53,1.4,985
2019,11,17,19,30,0,1.8,1.7,213,97.99,1.5,985
2019,11,17,20,30,0,1.7,1.7,232,100,1.5,985
2019,11,17,21,30,0,1.6,1.7,249,100,1.3,984
2019,11,17,22,30,0,1.4,1.6,265,100,1.2,984
2019,11,17,23,30,0,1.5,1.6,281,100,1.1,983
2019,11,18,0,30,0,1.7,1.5,293,100,0.9,983
2019,11,18,1,30,0,2,1.4,298,100,0.5,983
2019,11,18,2,30,0,2.5,1.3,299,100,0.3,983
2019,11,18,3,30,0,2.7,1.2,300,100,0.1,983
2019,11,18,4,30,0,2.5,1.2,302,100,-0.1,983
2019,11,18,5,30,0,2.2,1.1,303,100,-0.4,984
2019,11,18,6,30,0,2.1,1.1,306,100,-0.5,984
2019,11,18,7,30,0,2.4,1,309,93.78,0.4,984
2019,11,18,8,30,0,2.7,0.9,315,86.85,2.2,984
2019,11,18,9,30,0,2.8,0.8,315,79.2,3.8,984
2019,11,18,10,30,0,2.9,0.8,305,73.06,4.8,983
2019,11,18,11,30,0,2.9,0.8,296,69.98,5.4,983
2019,11,18,12,30,0,2.8,0.8,291,68.36,5.6,982
2019,11,18,13,30,0,2.6,0.8,288,68.34,5.5,982
2019,11,18,14,30,0,1.8,0.9,286,72.49,4.7,982
2019,11,18,15,30,0,1.1,0.9,287,87.95,3,982
2019,11,18,16,30,19,0.9,0.9,288,84.09,1.9,982
2019,11,18,17,30,0,0.8,0.9,289,81.46,1.9,982
2019,11,18,18,30,0,0.4,0.9,209,81.64,1.9,982
2019,11,18,19,30,0,0.7,1,140,85.85,1.2,982
2019,11,18,20,30,0,1,1,139,91.51,0.3,982
2019,11,18,21,30,0,1.1,1.1,146,94.88,-0.2,982
2019,11,18,22,30,0,1.2,1.3,151,95.31,-0.2,982
2019,11,18,23,30,0,1.3,1.4,154,94.76,0,982
2019,11,19,0,30,0,1.5,1.5,152,95.78,0,981
2019,11,19,1,30,0,1.5,1.5,150,97.91,-0.2,981
2019,11,19,2,30,0,1.5,1.6,150,100,-0.5,981
2019,11,19,3,30,0,1.4,1.6,150,100,-0.6,981
2019,11,19,4,30,0,1.3,1.6,148,100,-0.6,980
2019,11,19,5,30,0,1.4,1.6,147,100,-0.5,980
2019,11,19,6,30,0,1.7,1.7,149,100,0.1,981
2019,11,19,7,30,0,2.4,1.7,149,94.73,1.4,981
2019,11,19,8,30,0,2.6,1.7,146,91.98,2.5,981
2019,11,19,9,30,23,2.2,1.6,149,90.72,3.3,981
2019,11,19,10,30,0,1.7,1.6,164,91.62,3.8,982
2019,11,19,11,30,0,1.3,1.6,208,92.17,4.1,982
2019,11,19,12,30,0,1.5,1.5,267,92.58,4.3,982
2019,11,19,13,30,1,2.3,1.4,303,93.79,4.2,983
2019,11,19,14,30,0,3,1.4,318,94.53,3.9,984
2019,11,19,15,30,259,3,1.3,326,99.14,2.8,985
2019,11,19,16,30,0,2.6,1.2,331,100,1.3,986
2019,11,19,17,30,0,2.4,1.1,334,100,0.6,986
2019,11,19,18,30,0,1.7,1,340,100,-0.7,988
2019,11,19,19,30,0,1.5,1,343,100,-0.7,988
2019,11,19,20,30,0,1.5,1,342,100,-0.4,989
2019,11,19,21,30,0,1.5,1,338,100,-0.3,989
2019,11,19,22,30,0,1.3,1,332,100,-0.4,990
2019,11,19,23,30,0,1.3,0.9,324,100,-0.5,990
2019,11,20,0,30,0,1.3,0.9,316,100,-0.7,991
2019,11,20,1,30,0,1.3,0.9,312,100,-0.9,992
2019,11,20,2,30,0,1,0.9,314,99.85,-1,993
2019,11,20,3,30,0,0.6,1,321,99.7,-1.1,994
2019,11,20,4,30,0,0.3,1,342,99.31,-1.2,994
2019,11,20,5,30,0,0.2,1.1,238,99.62,-1.3,995
2019,11,20,6,30,0,0.7,1.2,126,98.1,-1.2,995
2019,11,20,7,30,426,1.5,1.3,136,92.82,-0.3,995
2019,11,20,8,30,59,2,1.5,143,87.09,1.6,995
2019,11,20,9,30,171,2.3,1.6,150,80.29,4.4,996
2019,11,20,10,30,206,2.6,1.7,153,73.39,7.1,996
2019,11,20,11,30,432,2.6,1.7,156,67.46,8.8,995
2019,11,20,12,30,678,2.8,1.7,156,65.61,9.5,995
2019,11,20,13,30,416,3,1.7,153,65.54,9.7,994
2019,11,20,14,30,172,2.6,1.7,153,69.31,9,993
2019,11,20,15,30,43,2.1,1.6,154,82.98,7,994
2019,11,20,16,30,8,2.4,1.6,152,89.1,5.4,994
2019,11,20,17,30,0,2.9,1.5,151,88.99,5.2,994
2019,11,20,18,30,0,4.2,1.5,151,89.74,5.3,994
2019,11,20,19,30,0,4.4,1.5,151,92.75,5,993
2019,11,20,20,30,0,4.4,1.5,151,95.62,4.7,993
2019,11,20,21,30,0,4.4,1.6,152,97.34,4.5,992
2019,11,20,22,30,0,4.4,1.7,154,98.36,4.3,992
2019,11,20,23,30,0,4.8,1.8,159,97.41,4.4,991
2019,11,21,0,30,0,5.1,2.1,167,95.18,4.8,991
2019,11,21,1,30,0,5.8,2.2,176,90.92,5.6,990
2019,11,21,2,30,0,6.3,2.2,179,86.11,6.6,989
2019,11,21,3,30,0,6.4,2.3,173,86.4,6.7,988
2019,11,21,4,30,0,6.7,2.7,178,87.07,6.7,987
2019,11,21,5,30,0,6.9,3,185,87.45,7.2,987
2019,11,21,6,30,0,6.6,3.1,181,91.71,7.7,986
2019,11,21,7,30,0,6.4,3.1,180,93.32,8.2,985
2019,11,21,8,30,1,7.1,3,192,89.82,9.3,985
2019,11,21,9,30,0,8,2.8,207,85.61,11.1,984
2019,11,21,10,30,0,8,2.7,215,84.9,12.6,983
2019,11,21,11,30,0,7.9,2.5,224,82.25,14,983
2019,11,21,12,30,0,7.7,2.2,237,81.74,15,983
2019,11,21,13,30,210,7.5,2,254,80.68,14.9,983
2019,11,21,14,30,88,7.1,1.8,269,75.28,13.6,984
2019,11,21,15,30,50,6,1.6,281,72.68,11.3,986
2019,11,21,16,30,33,4.5,1.6,288,79.27,8.8,987
2019,11,21,17,30,0,3.8,1.6,289,81.89,7.8,988
2019,11,21,18,30,0,3.5,1.5,292,88.15,6.2,989
2019,11,21,19,30,0,3.5,1.5,299,90.58,5.2,989
2019,11,21,20,30,0,3.5,1.5,312,93.01,4.2,989
2019,11,21,21,30,0,3.5,1.5,317,93.58,3.4,990
2019,11,21,22,30,0,3.8,1.6,314,91.23,2.9,991
2019,11,21,23,30,0,4.2,1.6,318,87.64,2.7,992
2019,11,22,0,30,0,4,1.4,326,85.48,2.2,992
2019,11,22,1,30,0,3.7,1.2,335,86.11,1.1,992
2019,11,22,2,30,0,2.8,0.8,342,88.56,-0.4,992
2019,11,22,3,30,0,2.4,0.6,336,86.53,-1,993
2019,11,22,4,30,0,2.7,0.5,332,85.07,-0.9,994
2019,11,22,5,30,0,2.8,0.4,337,84.76,-1.1,994
2019,11,22,6,30,0,2.8,0.4,342,87,-1.7,994
2019,11,22,7,30,154,3.3,0.4,347,82.29,-1.3,995
2019,11,22,8,30,698,3.7,0.4,179,70.77,0.7,995
2019,11,22,9,30,819,3.2,0.4,11,56.71,2.6,996
2019,11,22,10,30,708,2.9,0.4,14,49.48,3.9,996
2019,11,22,11,30,269,3.2,0.4,16,45.15,5,995
2019,11,22,12,30,810,3.2,0.4,19,43.18,5.6,994
2019,11,22,13,30,859,2.7,0.4,23,42.67,5.8,994
2019,11,22,14,30,744,2.1,0.4,27,44.68,5.3,994
2019,11,22,15,30,666,1.4,0.4,34,56.5,3.1,993
2019,11,22,16,30,92,1.1,0.4,45,80.02,0.4,993
2019,11,22,17,30,0,1.2,0.4,51,76.58,-0.6,993
2019,11,22,18,30,0,1.2,0.4,70,79.22,-1.5,993
