Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units
NSRDB,970013,-,-,-,33.73,-84.38,0,300,-5,w/m2
Year,Month,Day,Hour,Minute,DNI,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2019,6,10,17,30,334,1.1,5.3,75.18,27.2,979
2019,6,10,18,30,120,1.1,5.4,76.43,27,979
2019,6,10,19,30,67,1.2,5.4,79.13,26.5,979
2019,6,10,20,30,107,1.3,5.4,82.63,25.9,979
2019,6,10,21,30,43,1.2,5.3,85.95,25.7,979
2019,6,10,22,30,58,1.1,5,88.38,25.5,979
2019,6,10,23,30,405,1,4.8,89.71,25.3,980
2019,6,11,0,30,93,0.5,4.4,99.3,23.2,980
2019,6,11,1,30,0,0.5,4.2,98.28,22.6,980
2019,6,11,2,30,0,0.7,4.1,98.75,22.3,981
2019,6,11,3,30,0,1,4,99.58,22,981
2019,6,11,4,30,0,1.5,3.8,100,21.6,981
2019,6,11,5,30,0,1.9,3.6,100,21.1,981
2019,6,11,6,30,0,1.8,3.5,100,20.5,981
2019,6,11,7,30,0,1.6,3.3,100,19.8,981
2019,6,11,8,30,0,1.4,3.2,100,19.2,981
2019,6,11,9,30,0,1.3,3.1,100,18.6,981
2019,6,11,10,30,50,1.4,3.1,96.83,18.7,982
2019,6,11,11,30,468,1.6,3,90.75,19.7,982
2019,6,11,12,30,678,1.5,3,82.54,21.4,983
2019,6,11,13,30,665,1.3,3,70.96,23.5,983
2019,6,11,14,30,534,1.1,3,61.82,25.5,983
2019,6,11,15,30,604,0.9,3,57.7,27.2,982
2019,6,11,16,30,608,0.8,3.1,57.01,28.3,982
2019,6,11,17,30,192,0.7,3.1,57.27,28.8,981
2019,6,11,18,30,98,0.7,3.2,57.39,29.1,981
2019,6,11,19,30,217,0.7,3.2,57.98,29.2,980
2019,6,11,20,30,3,0.7,3.3,58.69,29.1,980
2019,6,11,21,30,15,0.6,3.4,61.41,28.9,979
2019,6,11,22,30,43,0.5,3.5,68.08,28.1,979
2019,6,11,23,30,142,0.6,3.6,71.92,27.4,980
2019,6,12,0,30,45,0.5,3.7,91.42,24.1,980
2019,6,12,1,30,0,0.5,3.7,96.33,22.9,980
2019,6,12,2,30,0,0.6,3.7,99.3,22.2,981
2019,6,12,3,30,0,0.9,3.6,100,21.6,981
2019,6,12,4,30,0,1,3.6,100,20.9,980
2019,6,12,5,30,0,0.8,3.6,100,20.2,980
2019,6,12,6,30,0,0.8,3.7,100,19.6,980
2019,6,12,7,30,0,0.8,3.8,100,19,980
2019,6,12,8,30,0,0.9,3.9,100,18.5,981
2019,6,12,9,30,0,1.1,3.9,100,18.1,980
2019,6,12,10,30,6,1.4,3.8,98.75,18.1,980
2019,6,12,11,30,287,1.9,3.7,94.98,18.8,980
2019,6,12,12,30,167,2.2,3.6,90.14,20,980
2019,6,12,13,30,455,2.4,3.5,79.87,21.8,980
2019,6,12,14,30,15,2.4,3.4,72.19,23.5,980
2019,6,12,15,30,31,2.3,3.3,69.74,24.7,980
2019,6,12,16,30,239,2.1,3.2,69.48,25.3,980
2019,6,12,17,30,22,2,3.2,69.02,25.8,979
2019,6,12,18,30,17,1.8,3.2,69.08,26,979
2019,6,12,19,30,13,1.8,3.2,70.2,25.8,978
2019,6,12,20,30,8,1.7,3.3,72.76,25.1,978
2019,6,12,21,30,4,1.6,3.6,76.67,24.2,978
2019,6,12,22,30,20,1.6,3.8,82.98,23,978
2019,6,12,23,30,0,1.6,3.9,86.2,22.3,978
2019,6,13,0,30,2,1.5,4,95.81,20.3,978
2019,6,13,1,30,0,1.4,3.9,98.05,19.5,978
2019,6,13,2,30,0,1.3,3.7,99.18,18.9,978
2019,6,13,3,30,0,1,3.5,99.63,18.5,978
2019,6,13,4,30,0,0.6,3.2,100,18.2,978
2019,6,13,5,30,0,0.5,3,100,17.8,978
2019,6,13,6,30,0,0.5,2.7,100,17.5,978
2019,6,13,7,30,0,0.6,2.4,100,17.1,977
2019,6,13,8,30,0,0.7,2.2,100,16.7,978
2019,6,13,9,30,0,0.8,2.2,100,16.4,978
2019,6,13,10,30,51,1.1,2.1,98.54,17,978
2019,6,13,11,30,481,1.5,2,91.16,18.6,979
2019,6,13,12,30,702,1.8,1.9,82.47,20.4,979
2019,6,13,13,30,811,2.1,1.9,69.25,22.2,980
2019,6,13,14,30,874,2.2,1.8,60.96,23.4,980
2019,6,13,15,30,911,2.3,1.8,56.88,24.4,980
2019,6,13,16,30,930,2.3,1.9,53.93,25.2,980
2019,6,13,17,30,937,2.3,1.9,52.44,25.6,980
2019,6,13,18,30,720,2.3,1.9,51.86,25.8,980
2019,6,13,19,30,843,2.3,1.9,51.83,25.8,980
2019,6,13,20,30,710,2.1,1.9,52.43,25.4,980
2019,6,13,21,30,718,1.9,1.9,54.48,24.6,981
2019,6,13,22,30,691,1.5,1.8,59.89,23.2,981
2019,6,13,23,30,556,1.2,1.8,69.12,22.4,981
2019,6,14,0,30,170,0.8,1.6,89.86,18.3,982
2019,6,14,1,30,0,0.8,1.6,89.99,17,983
2019,6,14,2,30,0,0.8,1.5,90.4,16.2,984
2019,6,14,3,30,0,0.8,1.4,90.41,15.5,984
2019,6,14,4,30,0,0.8,1.4,90.3,14.9,984
2019,6,14,5,30,0,0.8,1.3,90.81,14.3,984
2019,6,14,6,30,0,0.8,1.3,92.05,13.7,984
2019,6,14,7,30,0,0.8,1.3,93.82,13.1,985
2019,6,14,8,30,0,0.8,1.2,95,12.6,985
2019,6,14,9,30,0,0.7,1.2,96.1,12.2,986
2019,6,14,10,30,67,0.9,1.1,88.46,13.4,986
2019,6,14,11,30,536,1.1,1.1,80.14,15.9,987
2019,6,14,12,30,745,1.2,1.1,71.71,18.5,988
2019,6,14,13,30,851,1.3,1.1,58.94,20.8,988
2019,6,14,14,30,908,1,1.1,50.12,22.3,988
2019,6,14,15,30,941,0.7,1.1,45.84,23.6,987
2019,6,14,16,30,959,0.5,1.2,42.27,24.8,987
2019,6,14,17,30,967,0.4,1.2,40.1,25.6,987
2019,6,14,18,30,963,0.5,1.2,38.9,26.1,986
2019,6,14,19,30,946,0.6,1.3,38.87,26.2,985
2019,6,14,20,30,916,0.6,1.3,39.91,26,985
2019,6,14,21,30,863,0.6,1.4,41.14,26.2,985
2019,6,14,22,30,777,0.7,1.4,45.43,25.7,985
2019,6,14,23,30,609,0.8,1.4,43.72,24.8,985
2019,6,15,0,30,209,1,1.4,70.05,20,985
2019,6,15,1,30,0,1.1,1.4,67.62,18.4,985
2019,6,15,2,30,0,1,1.4,72.57,17.1,985
2019,6,15,3,30,0,0.9,1.5,78.56,15.8,986
2019,6,15,4,30,0,0.8,1.6,82.2,14.9,986
2019,6,15,5,30,0,0.9,1.8,83.46,14.5,986
2019,6,15,6,30,0,0.9,1.9,85.79,14.2,986
2019,6,15,7,30,0,1,2.1,88.22,14.1,985
2019,6,15,8,30,0,0.9,2.3,91.29,14,985
2019,6,15,9,30,0,0.9,2.4,93.93,14,986
2019,6,15,10,30,37,1,2.5,89.94,15.1,986
2019,6,15,11,30,194,1.3,2.6,82.99,17.5,987
2019,6,15,12,30,616,1.5,2.7,75.14,20.3,987
2019,6,15,13,30,733,1.7,2.8,68.06,23.1,987
2019,6,15,14,30,796,1.9,2.9,62.57,25.2,986
2019,6,15,15,30,827,1.7,3,58.57,26.7,986
2019,6,15,16,30,837,1.5,3.1,55.98,27.8,986
2019,6,15,17,30,355,1.4,3.2,54.35,28.5,985
2019,6,15,18,30,416,1.5,3.2,53.73,28.7,984
2019,6,15,19,30,222,1.7,3.2,53.8,28.6,983
2019,6,15,20,30,143,1.8,3.2,54.76,28.2,982
2019,6,15,21,30,422,1.6,3.1,56.89,27.6,982
2019,6,15,22,30,465,1.2,3.2,64.07,26.5,983
2019,6,15,23,30,351,1,3.2,71.33,25.8,983
2019,6,16,0,30,102,0.7,3.1,90.85,21.7,983
2019,6,16,1,30,0,0.8,3.1,88.28,20.5,983
2019,6,16,2,30,0,0.9,3.1,87.92,19.9,983
2019,6,16,3,30,0,0.8,3.2,88.6,19.4,983
2019,6,16,4,30,0,0.8,3.2,90.98,18.8,983
2019,6,16,5,30,0,0.7,3.3,92.98,18.3,982
2019,6,16,6,30,0,0.6,3.4,94.32,18,982
2019,6,16,7,30,0,0.6,3.5,95.49,17.8,982
2019,6,16,8,30,0,0.6,3.6,96.19,17.7,982
2019,6,16,9,30,0,0.7,3.7,96.39,17.7,982
2019,6,16,10,30,23,0.8,3.7,92.73,18.5,983
2019,6,16,11,30,341,0.9,3.8,86.66,20.2,983
2019,6,16,12,30,555,0.9,3.8,79.68,22.4,984
2019,6,16,13,30,678,1.2,3.9,74.92,25,984
2019,6,16,14,30,757,1.4,3.9,72.12,26.6,984
2019,6,16,15,30,807,1.4,3.9,68.57,27.5,983
2019,6,16,16,30,766,1.3,3.9,65.83,28.1,983
2019,6,16,17,30,855,1.2,3.9,63.51,28.6,982
2019,6,16,18,30,481,1.1,3.9,61.75,29,982
2019,6,16,19,30,568,1,4,61.16,29.1,981
2019,6,16,20,30,578,0.9,4,61.68,29.1,981
2019,6,16,21,30,565,0.9,4,64.57,28.9,981
2019,6,16,22,30,598,0.8,3.9,69.39,27.7,981
2019,6,16,23,30,459,0.7,3.9,79.63,26.8,981
2019,6,17,0,30,99,0.6,3.8,91.74,23.8,981
2019,6,17,1,30,0,0.7,3.7,90.12,22.8,981
2019,6,17,2,30,0,0.7,3.6,90.43,22.2,982
2019,6,17,3,30,0,0.8,3.6,91.17,21.7,982
2019,6,17,4,30,0,0.8,3.6,92.8,21.3,982
2019,6,17,5,30,0,0.8,3.6,95.17,20.9,981
2019,6,17,6,30,0,0.7,3.6,97.83,20.5,981
2019,6,17,7,30,0,0.7,3.6,99.75,20.2,981
2019,6,17,8,30,0,0.6,3.6,100,19.9,981
2019,6,17,9,30,0,0.6,3.6,100,19.6,981
2019,6,17,10,30,16,0.7,3.5,98.37,20.5,982
2019,6,17,11,30,445,0.8,3.5,91.39,22.5,982
2019,6,17,12,30,660,0.7,3.5,81.68,25.1,982
2019,6,17,13,30,771,0.8,3.5,69.54,27.7,983
2019,6,17,14,30,827,0.9,3.6,61.41,29.4,983
2019,6,17,15,30,857,1,3.7,56.88,30.5,983
2019,6,17,16,30,512,1.1,3.8,54.36,31.1,982
2019,6,17,17,30,257,1.1,4,52.9,31.5,982
2019,6,17,18,30,454,1.2,4.1,52.62,31.6,981
2019,6,17,19,30,497,1.3,4.3,53.57,31.4,981
2019,6,17,20,30,201,1.3,4.4,56.39,30.8,980
2019,6,17,21,30,752,1.3,4.4,60.35,30.1,980
2019,6,17,22,30,463,1.1,4.4,68.69,28.8,981
2019,6,17,23,30,152,1,4.4,75.24,28,981
2019,6,18,0,30,16,0.6,4.3,94.05,24.7,981
2019,6,18,1,30,0,0.7,4.2,94.68,23.7,982
2019,6,18,2,30,0,0.7,4.2,95.44,23.1,982
2019,6,18,3,30,0,0.7,4.1,96.66,22.5,982
2019,6,18,4,30,0,0.7,4.2,98.27,21.9,982
2019,6,18,5,30,0,0.7,4.3,99.38,21.4,982
2019,6,18,6,30,0,0.7,4.4,100,21,981
2019,6,18,7,30,0,0.6,4.5,100,20.6,981
2019,6,18,8,30,0,0.6,4.6,100,20.5,981
2019,6,18,9,30,0,0.6,4.7,100,20.6,981
2019,6,18,10,30,10,0.8,4.7,98.98,21.1,981
2019,6,18,11,30,14,1,4.7,94.99,22.2,981
2019,6,18,12,30,57,1,4.6,90.52,23.7,982
2019,6,18,13,30,39,1.1,4.5,84.93,25.3,982
2019,6,18,14,30,137,1.1,4.5,79.3,26.5,982
2019,6,18,15,30,51,1.1,4.5,74.96,27.3,981
2019,6,18,16,30,128,1.2,4.6,72.27,27.8,981
2019,6,18,17,30,107,1.2,4.7,71.52,27.9,980
2019,6,18,18,30,48,1.2,4.8,72.29,27.7,980
2019,6,18,19,30,32,1.1,5,75.21,27.3,979
2019,6,18,20,30,8,1,5.1,81.32,26.7,979
2019,6,18,21,30,106,0.9,5.1,85.89,25.9,979
2019,6,18,22,30,0,0.9,5.2,90.96,24.7,979
2019,6,18,23,30,0,0.9,5.2,92.85,24.1,979
2019,6,19,0,30,6,0.7,5.2,100,22.6,979
2019,6,19,1,30,0,0.9,5.3,100,22.1,979
2019,6,19,2,30,0,1,5.4,100,22,979
2019,6,19,3,30,0,1.1,5.3,100,21.8,978
2019,6,19,4,30,0,1,5,100,21.7,978
2019,6,19,5,30,0,0.9,4.7,100,21.5,978
2019,6,19,6,30,0,0.7,4.4,100,21.2,978
2019,6,19,7,30,0,0.7,4.2,100,20.9,978
2019,6,19,8,30,0,0.7,4.1,100,20.7,978
2019,6,19,9,30,0,0.8,4.3,100,20.8,977
2019,6,19,10,30,22,1.2,4.4,99.82,21.3,977
2019,6,19,11,30,333,1.6,4.3,98.17,22.3,978
2019,6,19,12,30,116,1.8,4,96.14,23.4,978
2019,6,19,13,30,219,2,3.8,90.4,25,978
2019,6,19,14,30,840,1.9,3.8,79.97,26.9,977
2019,6,19,15,30,426,1.7,3.9,70.7,28.4,977
2019,6,19,16,30,346,1.6,3.9,64.36,29.4,977
2019,6,19,17,30,215,1.6,3.9,59.95,30.2,976
2019,6,19,18,30,857,1.6,4.1,57.83,30.5,975
2019,6,19,19,30,765,1.6,4.4,57.9,30.4,975
2019,6,19,20,30,755,1.6,4.6,60.31,29.8,975
2019,6,19,21,30,242,1.4,4.7,64.27,29,975
2019,6,19,22,30,422,1.2,4.6,71.75,27.9,975
2019,6,19,23,30,292,1.2,4.6,78.55,27.2,975
2019,6,20,0,30,66,0.8,4.3,94.96,24.3,975
2019,6,20,1,30,0,0.9,4.2,95.51,23.5,975
2019,6,20,2,30,0,0.8,4,96.96,23,975
2019,6,20,3,30,0,0.8,4,98.43,22.6,975
2019,6,20,4,30,0,0.8,4,99.65,22.3,975
2019,6,20,5,30,0,0.8,4,100,22.1,975
2019,6,20,6,30,0,0.9,4,100,21.9,975
2019,6,20,7,30,0,0.9,4,100,21.8,974
2019,6,20,8,30,0,0.9,4.1,100,21.7,974
2019,6,20,9,30,0,0.8,4.4,100,21.6,975
2019,6,20,10,30,8,1,4.7,98.94,22.2,976
2019,6,20,11,30,227,1.3,4.9,95.75,23.2,976
2019,6,20,12,30,260,1.6,4.8,92.93,24.2,976
2019,6,20,13,30,635,2,4.6,87.24,25.4,976
2019,6,20,14,30,62,2.2,4.2,77.49,27,976
2019,6,20,15,30,14,2.5,3.9,66.71,28.6,976
2019,6,20,16,30,10,2.7,3.8,60.19,29.7,976
2019,6,20,17,30,324,2.8,3.8,57.54,30.3,975
2019,6,20,18,30,271,2.9,3.7,56.4,30.5,975
2019,6,20,19,30,856,3,3.6,56.83,30.2,975
2019,6,20,20,30,676,3,3.7,58.77,29.6,975
2019,6,20,21,30,722,2.7,3.8,63.35,28.7,975
2019,6,20,22,30,684,2.1,3.7,70.72,27.6,975
2019,6,20,23,30,523,1.8,3.5,76.27,27,975
2019,6,21,0,30,158,1.1,3.3,89.13,24.5,976
2019,6,21,1,30,0,0.9,3.2,93.25,23.6,977
2019,6,21,2,30,0,0.9,3.2,95.85,23,978
2019,6,21,3,30,0,0.8,3.2,97.96,22.5,978
2019,6,21,4,30,0,0.8,3.2,99.69,22.1,979
2019,6,21,5,30,0,0.7,3.2,100,21.8,979
2019,6,21,6,30,0,0.7,3.2,100,21.4,979
2019,6,21,7,30,0,0.7,3.1,100,21,979
2019,6,21,8,30,0,0.7,3,100,20.7,979
2019,6,21,9,30,0,0.6,2.8,100,20.5,980
2019,6,21,10,30,39,0.8,2.8,100,21,980
2019,6,21,11,30,472,1.1,2.8,94.33,22.5,981
2019,6,21,12,30,680,1.3,2.9,86.86,24.3,981
2019,6,21,13,30,785,1.5,3,76.12,26.2,982
2019,6,21,14,30,845,1.6,3,66.76,27.8,982
2019,6,21,15,30,880,1.6,3.1,60.57,29.2,982
2019,6,21,16,30,898,1.6,3.3,56.38,30.3,982
2019,6,21,17,30,900,1.5,3.5,53.24,31.2,982
2019,6,21,18,30,889,1.5,3.7,51.37,31.8,981
2019,6,21,19,30,866,1.4,3.9,51.18,32,981
2019,6,21,20,30,828,1.3,4.1,52.55,31.8,981
2019,6,21,21,30,749,1.1,4.1,55.65,31.3,981
2019,6,21,22,30,675,1,4,62.24,29.9,981
2019,6,21,23,30,501,0.9,3.9,72.33,28.9,981
2019,6,22,0,30,148,0.7,3.5,89.74,25.8,981
2019,6,22,1,30,0,0.8,3.4,89.83,24.9,982
2019,6,22,2,30,0,0.8,3.3,91.79,24.3,982
2019,6,22,3,30,0,0.8,3.5,92.86,23.9,982
2019,6,22,4,30,0,0.7,3.6,93.41,23.6,982
2019,6,22,5,30,0,0.7,3.6,95.03,23.2,982
2019,6,22,6,30,0,0.8,3.6,95.49,23,982
2019,6,22,7,30,0,0.8,3.6,95.38,22.8,982
2019,6,22,8,30,0,0.8,3.7,97.21,22.4,982
2019,6,22,9,30,0,0.7,3.8,99.21,22.1,982
2019,6,22,10,30,18,0.9,4,98.16,22.4,983
2019,6,22,11,30,138,1.3,4.2,96.42,23.2,983
2019,6,22,12,30,432,1.5,4.4,94.15,24.3,983
2019,6,22,13,30,169,1.4,4.5,92.41,25.6,984
2019,6,22,14,30,89,1.4,4.6,89.09,26.7,984
2019,6,22,15,30,427,1.3,4.7,83.49,27.6,984
2019,6,22,16,30,374,1.4,4.8,77.92,28.4,984
2019,6,22,17,30,198,1.6,4.9,73.8,29.1,983
2019,6,22,18,30,428,1.7,4.9,71.49,29.6,983
2019,6,22,19,30,139,1.7,4.9,71.74,29.6,982
2019,6,22,20,30,35,1.4,4.8,75.74,29,982
2019,6,22,21,30,693,1.1,4.6,82.46,28,982
2019,6,22,22,30,507,0.9,4.4,89.88,26.8,982
2019,6,22,23,30,235,0.8,4.2,94.04,26.1,983
2019,6,23,0,30,132,0.8,3.9,100,24.1,983
2019,6,23,1,30,0,0.7,3.7,100,23.4,983
2019,6,23,2,30,0,0.7,3.5,100,22.8,983
2019,6,23,3,30,0,0.7,3.4,100,22.3,982
2019,6,23,4,30,0,0.6,3.3,100,21.9,982
2019,6,23,5,30,0,0.6,3.4,100,21.5,982
2019,6,23,6,30,0,0.5,3.6,100,21.3,982
2019,6,23,7,30,0,0.6,3.8,100,21.1,983
2019,6,23,8,30,0,0.7,4,100,21.1,983
2019,6,23,9,30,0,0.8,4.3,100,21.1,983
2019,6,23,10,30,10,1.2,4.4,99.2,21.5,984
2019,6,23,11,30,235,1.6,4.5,95.45,22.3,984
2019,6,23,12,30,62,1.6,4.5,89.39,23.8,984
2019,6,23,13,30,616,1.5,4.5,79.79,25.8,984
2019,6,23,14,30,748,1.5,4.5,69.18,27.9,984
2019,6,23,15,30,452,1.4,4.5,62.78,29.5,984
2019,6,23,16,30,274,1.2,4.6,60.7,30.4,983
2019,6,23,17,30,830,1.1,4.6,60.48,30.7,983
2019,6,23,18,30,58,1,4.6,61.06,30.7,983
2019,6,23,19,30,0,0.9,4.7,62.13,30.5,982
2019,6,23,20,30,0,0.9,4.6,64.25,30.2,981
2019,6,23,21,30,0,0.9,4.5,69.1,29.7,981
2019,6,23,22,30,131,0.8,4.3,74.73,28.7,981
2019,6,23,23,30,365,0.8,4.2,79.99,28,981
2019,6,24,0,30,118,0.6,3.9,94.91,25.3,981
2019,6,24,1,30,0,0.7,3.6,95.42,24.3,982
2019,6,24,2,30,0,0.7,3.5,98.17,23.5,982
2019,6,24,3,30,0,0.6,3.3,99.71,22.9,982
2019,6,24,4,30,0,0.6,3.3,100,22.3,981
2019,6,24,5,30,0,0.7,3.3,100,21.7,980
2019,6,24,6,30,0,0.7,3.2,100,21.3,980
2019,6,24,7,30,0,0.8,3.1,100,20.8,980
2019,6,24,8,30,0,0.7,3,100,20.2,980
2019,6,24,9,30,0,0.7,3,100,19.8,980
2019,6,24,10,30,18,1,3,97.15,20.5,981
2019,6,24,11,30,372,1.3,3.1,90.33,22.4,981
2019,6,24,12,30,444,1.6,3.3,83.27,24.8,981
2019,6,24,13,30,275,2,3.6,73.01,27.1,981
2019,6,24,14,30,165,2.3,3.7,62.52,28.8,981
2019,6,24,15,30,247,2.5,3.7,55.28,30,980
2019,6,24,16,30,299,2.5,3.9,51.78,31,980
2019,6,24,17,30,214,2.5,4,50.25,31.8,979
2019,6,24,18,30,397,2.4,4,49.61,32.3,978
2019,6,24,19,30,360,2.3,4,50.4,32.3,977
2019,6,24,20,30,456,2.2,4.1,53.74,31.6,978
2019,6,24,21,30,326,1.9,4.3,60.02,30.1,978
2019,6,24,22,30,387,1.4,4.5,70.25,28.4,978
2019,6,24,23,30,0,1.2,4.6,78.75,27.5,978
2019,6,25,0,30,0,0.8,4.7,94.68,24.8,979
2019,6,25,1,30,0,0.9,4.6,96.73,24,979
2019,6,25,2,30,0,0.9,4.4,99.39,23.4,979
2019,6,25,3,30,0,0.9,4.2,100,23.1,980
2019,6,25,4,30,0,0.9,4,100,22.8,980
2019,6,25,5,30,0,0.9,3.8,100,22.6,980
2019,6,25,6,30,0,0.8,3.5,100,22.3,980
2019,6,25,7,30,0,0.8,3.2,100,21.9,980
2019,6,25,8,30,0,0.7,2.9,100,21.5,981
2019,6,25,9,30,0,0.7,2.7,100,21.1,981
2019,6,25,10,30,31,0.9,2.5,100,21.4,982
2019,6,25,11,30,107,1.2,2.4,97.89,22.4,982
2019,6,25,12,30,97,1.3,2.4,94.53,23.6,983
2019,6,25,13,30,241,1.4,2.5,85.89,25.2,983
2019,6,25,14,30,389,1.4,2.6,71.14,27,984
2019,6,25,15,30,336,1.4,2.7,59.41,28.5,984
2019,6,25,16,30,528,1.4,2.7,52.96,29.6,984
2019,6,25,17,30,483,1.5,2.6,49.02,30.4,983
2019,6,25,18,30,469,1.6,2.6,47.19,30.7,983
2019,6,25,19,30,361,1.6,2.7,47.2,30.5,982
2019,6,25,20,30,441,1.5,2.7,48.88,29.9,982
2019,6,25,21,30,567,1.3,2.7,53.94,28.9,982
2019,6,25,22,30,271,1,2.7,61.49,27.5,982
2019,6,25,23,30,247,0.8,2.7,73.51,26.5,983
2019,6,26,0,30,55,0.6,2.7,87.65,23.7,983
2019,6,26,1,30,0,0.6,2.6,87.83,22.9,984
2019,6,26,2,30,0,0.6,2.6,89.8,22.3,985
2019,6,26,3,30,0,0.6,2.6,90.71,21.9,985
2019,6,26,4,30,0,0.6,2.6,91.69,21.5,985
2019,6,26,5,30,0,0.6,2.6,92.38,21.2,985
2019,6,26,6,30,0,0.6,2.6,93.41,20.9,985
2019,6,26,7,30,0,0.6,2.6,94.48,20.6,985
2019,6,26,8,30,0,0.6,2.6,95.83,20.1,985
2019,6,26,9,30,0,0.6,2.7,96.62,19.7,986
2019,6,26,10,30,26,0.7,2.7,91.36,20.6,986
2019,6,26,11,30,274,0.9,2.8,85.88,22.6,987
2019,6,26,12,30,578,1,2.8,76.58,24.9,987
2019,6,26,13,30,408,1.2,2.9,67.74,27,987
2019,6,26,14,30,77,1.2,3,61.28,28.2,987
2019,6,26,15,30,89,1.2,3.1,57.15,29,987
2019,6,26,16,30,150,1.1,3.2,54.03,29.6,987
2019,6,26,17,30,164,1,3.4,52.32,29.9,986
2019,6,26,18,30,111,0.8,3.4,51.77,29.9,986
2019,6,26,19,30,124,0.6,3.5,49.96,30.4,986
2019,6,26,20,30,106,0.4,3.5,48.1,31,985
2019,6,26,21,30,0,0.3,3.4,45.71,30.8,985
2019,6,26,22,30,0,0.3,3.4,48.89,29.6,985
2019,6,26,23,30,0,0.4,3.4,52.91,28.7,986
2019,6,27,0,30,0,0.3,3.3,72.39,25.5,986
2019,6,27,1,30,0,0.4,3.3,74.26,24.4,986
2019,6,27,2,30,0,0.4,3.3,76.48,23.7,987
2019,6,27,3,30,0,0.5,3.4,77.99,23.1,987
2019,6,27,4,30,0,0.5,3.4,79.78,22.5,987
2019,6,27,5,30,0,0.6,3.4,82.07,21.8,987
2019,6,27,6,30,0,0.6,3.4,85.31,21,987
2019,6,27,7,30,0,0.5,3.4,89.43,20.4,987
2019,6,27,8,30,0,0.5,3.4,91.49,19.8,986
2019,6,27,9,30,0,0.5,3.3,91.13,19.5,987
2019,6,27,10,30,0,0.6,3.3,86.66,20.4,987
2019,6,27,11,30,0,0.7,3.2,83,22.1,987
2019,6,27,12,30,0,0.7,3.2,72.82,24.4,987
2019,6,27,13,30,12,0.7,3.2,60.7,27.3,987
2019,6,27,14,30,33,0.7,3.3,49.96,29.6,987
2019,6,27,15,30,296,0.7,3.4,44.85,31.1,987
2019,6,27,16,30,175,0.8,3.5,41.66,32.1,987
2019,6,27,17,30,288,0.9,3.6,40.05,32.7,986
2019,6,27,18,30,73,1,3.7,39.88,32.9,986
2019,6,27,19,30,299,1.1,3.7,40.81,32.7,986
2019,6,27,20,30,622,1.2,3.8,42.95,32.1,985
2019,6,27,21,30,712,1.2,3.8,45.84,31.1,985
2019,6,27,22,30,506,1.1,3.7,51.91,29.6,985
2019,6,27,23,30,471,1,3.7,57.96,28.7,985
2019,6,28,0,30,147,0.6,3.7,79.56,25.2,986
2019,6,28,1,30,0,0.6,3.5,81.82,24,987
2019,6,28,2,30,0,0.6,3.4,81.64,23.2,987
2019,6,28,3,30,0,0.6,3.3,82.98,22.3,987
2019,6,28,4,30,0,0.6,3.2,84.29,21.5,987
2019,6,28,5,30,0,0.6,3.1,85.63,20.8,987
2019,6,28,6,30,0,0.6,3.1,86.08,20.3,986
2019,6,28,7,30,0,0.6,3.1,87.16,20,987
2019,6,28,8,30,0,0.6,3.2,88.22,19.8,987
2019,6,28,9,30,0,0.6,3.3,89.54,19.8,987
2019,6,28,10,30,18,0.8,3.4,88.08,20.6,987
2019,6,28,11,30,347,0.9,3.5,83.18,22.2,988
2019,6,28,12,30,569,1,3.5,75.24,24.6,988
2019,6,28,13,30,696,1.1,3.5,64.08,27.3,988
2019,6,28,14,30,776,1.3,3.5,55.47,29.2,987
2019,6,28,15,30,823,1.5,3.5,49.42,30.5,987
2019,6,28,16,30,847,1.7,3.5,46.17,31.4,987
2019,6,28,17,30,784,1.7,3.5,44.61,31.9,986
2019,6,28,18,30,705,1.7,3.4,43.55,32.1,986
2019,6,28,19,30,511,1.6,3.4,42.86,32.1,985
2019,6,28,20,30,501,1.5,3.4,42.98,31.8,985
2019,6,28,21,30,756,1.4,3.3,44.1,31.1,985
2019,6,28,22,30,551,1.2,3.2,49.43,29.7,985
2019,6,28,23,30,342,1.1,3.2,55.4,28.9,985
2019,6,29,0,30,77,0.7,3,80.15,24.2,986
2019,6,29,1,30,0,0.8,3,80.15,22.9,986
2019,6,29,2,30,0,0.8,3,81.25,22.1,986
2019,6,29,3,30,0,0.8,3.1,83.22,21.4,986
2019,6,29,4,30,0,0.8,3.3,85.92,20.9,986
2019,6,29,5,30,0,0.7,3.4,88.44,20.6,986
2019,6,29,6,30,0,0.7,3.6,91.29,20.4,986
2019,6,29,7,30,0,0.6,3.7,94.38,20.2,986
2019,6,29,8,30,0,0.6,3.9,97.26,20,986
2019,6,29,9,30,0,0.6,4,99,20,986
2019,6,29,10,30,5,0.8,4.1,95.28,20.9,986
2019,6,29,11,30,249,1,4.2,87.26,22.9,987
2019,6,29,12,30,551,1,4.3,80.53,24.8,987
2019,6,29,13,30,675,1.1,4.3,74.33,26.3,987
2019,6,29,14,30,346,1.3,4.4,68.56,27.3,987
2019,6,29,15,30,248,1.3,4.4,63.22,28.1,986
2019,6,29,16,30,354,1.4,4.4,58.69,28.8,986
2019,6,29,17,30,604,1.3,4.5,55.77,29.3,986
2019,6,29,18,30,28,1.2,4.5,54.13,29.6,985
2019,6,29,19,30,5,1.1,4.6,54.29,29.5,984
