Year,Month,Day,DNI Mean,DNI Max,DNI Min,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temp Max,Temp Min,Temperature,Pressure,Power Consumption,Weekday,University Name,Building Name,Square Feet,Type
2019,5,20,501.9655172413793,934,54,3.1379310344827585,1.4241379310344822,271.58620689655174,77.3158620689655,15.1,8.6,13.306896551724135,995.1379310344828,851.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,21,119.8076923076923,481,2,5.68846153846154,1.7192307692307698,286.65384615384613,78.70576923076923,14.5,11.0,13.33076923076923,992.8846153846154,851.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,22,590.3333333333334,930,1,2.8481481481481485,1.8000000000000003,291.77777777777777,69.11037037037035,19.8,9.3,16.33703703703704,990.1481481481482,849.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,23,509.8965517241379,932,3,1.5931034482758621,2.2724137931034476,274.8965517241379,73.91344827586208,20.5,10.9,17.52068965517241,990.2758620689655,815.0,1,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,24,443.86206896551727,883,27,2.720689655172413,2.2379310344827585,240.3793103448276,82.54379310344828,18.2,11.9,15.762068965517244,995.551724137931,814.0,1,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,25,451.82758620689657,926,24,2.793103448275862,1.2551724137931033,272.3103448275862,79.34379310344829,17.4,10.0,14.1,990.3103448275862,855.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,26,84.55555555555556,325,1,4.633333333333334,1.5370370370370372,280.55555555555554,79.32407407407408,12.6,9.3,11.585185185185185,990.8518518518518,855.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,27,626.3103448275862,866,43,2.986206896551724,2.127586206896552,268.0344827586207,82.95448275862068,15.4,9.8,13.410344827586206,998.2068965517242,858.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,28,709.8620689655172,934,55,2.313793103448276,2.0275862068965513,275.86206896551727,77.56724137931032,20.2,10.3,16.56896551724138,995.6551724137931,851.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,29,637.7,887,4,2.5600000000000005,2.2366666666666664,272.4,79.481,21.0,11.4,17.219999999999995,992.2666666666667,851.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,30,407.26666666666665,883,7,2.5733333333333333,1.6266666666666674,257.53333333333336,79.00833333333334,17.0,10.5,14.526666666666662,993.0,815.0,1,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,5,31,603.0333333333333,913,8,1.8133333333333337,2.1833333333333345,262.3666666666667,77.065,22.2,10.3,18.21333333333333,991.6666666666666,813.0,1,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,1,406.13793103448273,898,7,1.893103448275862,2.3379310344827586,238.48275862068965,75.11103448275863,21.7,11.6,18.02413793103448,989.8620689655172,858.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,2,83.21428571428571,378,5,2.4500000000000015,2.3571428571428568,238.21428571428572,77.09714285714288,19.4,11.1,16.43214285714286,991.6071428571429,865.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,3,528.9642857142857,923,2,2.2321428571428577,1.9357142857142846,254.78571428571428,74.66785714285713,20.9,10.6,17.78928571428571,993.0,780.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,4,722.6666666666666,928,16,1.6633333333333333,1.6866666666666665,295.03333333333336,68.37133333333333,26.1,11.5,21.06,993.0666666666667,867.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,5,601.2,913,14,2.516666666666667,1.733333333333333,279.46666666666664,72.70066666666669,23.7,13.7,19.730000000000008,992.4333333333333,853.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,6,741.0,944,22,5.123333333333334,1.65,282.4,70.596,17.6,11.2,15.276666666666667,994.9,819.0,1,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,7,719.3666666666667,968,35,2.92,0.9200000000000004,322.73333333333335,56.470333333333336,20.9,9.3,17.220000000000002,996.5333333333333,815.0,1,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,8,767.8333333333334,989,33,3.233333333333334,0.8066666666666668,345.1333333333333,49.158666666666676,24.2,12.6,20.073333333333338,996.2333333333333,837.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,9,653.9666666666667,931,22,1.4533333333333334,1.5899999999999994,124.83333333333333,43.38033333333333,30.2,14.4,24.909999999999993,996.0,861.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,10,608.2666666666667,920,8,1.2999999999999998,1.9066666666666663,138.0,47.00800000000001,32.5,18.1,26.60666666666667,996.1333333333333,861.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
2019,6,11,616.2,932,12,1.0799999999999996,1.7133333333333325,216.16666666666666,47.377,32.7,17.9,27.246666666666666,995.5333333333333,863.0,0,"University of California, Berkeley",Calvin Laboratory,37907,Laboratory
