Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units
NSRDB,1033612,-,-,-,28.53,-81.38,0,31,-5,w/m2,w/m2
Year,Month,Day,Hour,Minute,DNI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,7,20,23,30,227,1.3,4.7,123,71.46,29.3,1013
2019,7,21,0,30,6,0.9,4.6,127,81.76,26.9,1014
2019,7,21,1,30,0,1,4.5,132,84.03,26.1,1014
2019,7,21,2,30,0,1,4.4,139,86.57,25.5,1014
2019,7,21,3,30,0,1,4.3,143,89.31,25.1,1014
2019,7,21,4,30,0,1,4.2,147,93.49,24.6,1014
2019,7,21,5,30,0,1,4.1,149,96.23,24.3,1014
2019,7,21,6,30,0,0.9,4,150,98.84,23.9,1013
2019,7,21,7,30,0,0.9,3.9,151,100,23.6,1013
2019,7,21,8,30,0,0.8,3.9,151,100,23.4,1013
2019,7,21,9,30,0,0.8,3.9,150,100,23.3,1014
2019,7,21,10,30,0,0.9,4,144,95.81,24.1,1014
2019,7,21,11,30,361,1.1,4,137,91.63,25.8,1014
2019,7,21,12,30,622,1.5,4.1,134,82.55,27.6,1014
2019,7,21,13,30,745,1.6,4.2,131,73.39,29.1,1015
2019,7,21,14,30,811,1.6,4.3,127,66.4,30.4,1014
2019,7,21,15,30,848,1.7,4.4,127,61.94,31.3,1014
2019,7,21,16,30,863,1.7,4.5,127,59.32,32,1014
2019,7,21,17,30,806,1.7,4.6,127,58.47,32.3,1014
2019,7,21,18,30,243,1.8,4.7,127,58.33,32.3,1014
2019,7,21,19,30,0,1.8,4.8,127,58.82,32.1,1013
2019,7,21,20,30,0,1.7,4.8,125,60.27,31.7,1013
2019,7,21,21,30,0,1.5,4.8,121,63,30.9,1013
2019,7,21,22,30,0,1.3,4.8,118,70.07,29.7,1013
2019,7,21,23,30,0,1.2,4.7,117,74.57,29,1013
2019,7,22,0,30,2,0.9,4.6,111,86.73,26.8,1013
2019,7,22,1,30,0,0.9,4.5,113,91.79,26.1,1014
2019,7,22,2,30,0,0.8,4.4,116,96.69,25.5,1014
2019,7,22,3,30,0,0.8,4.3,119,99.76,25,1014
2019,7,22,4,30,0,0.8,4.2,119,100,24.6,1013
2019,7,22,5,30,0,0.9,4.1,118,100,24.2,1013
2019,7,22,6,30,0,0.9,4,117,100,24,1013
2019,7,22,7,30,0,1,4,118,100,23.7,1013
2019,7,22,8,30,0,1,3.9,119,100,23.4,1013
2019,7,22,9,30,0,1,3.9,120,100,23.2,1013
2019,7,22,10,30,0,1.3,3.9,122,95.53,24,1013
2019,7,22,11,30,384,1.9,4,124,90.26,25.8,1013
2019,7,22,12,30,642,2.3,4.1,127,82.24,27.6,1013
2019,7,22,13,30,762,2.4,4.2,130,73.34,29.2,1013
2019,7,22,14,30,827,2.4,4.3,132,67.21,30.4,1014
2019,7,22,15,30,862,2.3,4.4,133,63.95,31.2,1013
2019,7,22,16,30,880,2.3,4.6,132,61.45,31.8,1013
2019,7,22,17,30,886,2.3,4.7,131,60.09,32.1,1013
2019,7,22,18,30,783,2.3,4.7,129,58.97,32.2,1012
2019,7,22,19,30,23,2.3,4.8,126,58.97,32,1011
2019,7,22,20,30,140,2.3,4.8,124,59.9,31.7,1011
2019,7,22,21,30,744,2.2,4.9,123,61.59,31,1011
2019,7,22,22,30,619,1.9,4.9,123,66.33,29.8,1011
2019,7,22,23,30,60,1.6,5,122,71.34,29.1,1011
2019,7,23,0,30,1,1,5,128,81.65,26.8,1012
2019,7,23,1,30,0,1,5,137,84.22,26.2,1012
2019,7,23,2,30,0,0.8,5.1,152,86.63,25.7,1012
2019,7,23,3,30,0,0.7,5.1,175,89.13,25.2,1012
2019,7,23,4,30,0,0.6,5.1,203,91.88,24.7,1011
2019,7,23,5,30,0,0.6,5.1,233,93.89,24.3,1011
2019,7,23,6,30,0,0.6,5.1,258,96.31,23.8,1010
2019,7,23,7,30,0,0.6,5.1,275,97.69,23.5,1010
2019,7,23,8,30,0,0.6,5.1,287,98.5,23.3,1010
2019,7,23,9,30,0,0.5,5,290,97.64,23.3,1010
2019,7,23,10,30,0,0.4,5,270,93.36,23.9,1011
2019,7,23,11,30,276,0.5,5,236,86.55,25.8,1011
2019,7,23,12,30,547,0.9,4.9,217,71.93,27.9,1011
2019,7,23,13,30,486,1.4,4.9,212,63.47,29.2,1011
2019,7,23,14,30,742,1.8,4.8,213,59.16,30.4,1011
2019,7,23,15,30,428,2.1,4.8,217,57.45,31.3,1011
2019,7,23,16,30,463,2.5,4.9,220,56.59,32,1010
2019,7,23,17,30,462,2.8,5,223,56.61,32.3,1010
2019,7,23,18,30,460,3.2,5.2,227,57.52,32.2,1009
2019,7,23,19,30,466,3.3,5.3,231,59.56,31.8,1008
2019,7,23,20,30,12,3.2,5.4,234,63.07,31.1,1008
2019,7,23,21,30,308,3,5.4,236,67.58,30.1,1008
2019,7,23,22,30,328,2.4,5.2,237,73.69,29,1009
2019,7,23,23,30,306,2,5.2,236,79.01,28.3,1009
2019,7,24,0,30,0,1.5,4.9,229,87.62,26.5,1009
2019,7,24,1,30,0,1.7,4.6,222,91,25.9,1010
2019,7,24,2,30,0,1.9,4.5,214,94.5,25.3,1010
2019,7,24,3,30,0,1.9,4.5,210,96.9,24.8,1010
2019,7,24,4,30,0,1.8,4.5,210,98.28,24.4,1010
2019,7,24,5,30,0,1.8,4.6,212,99.62,24,1010
2019,7,24,6,30,0,1.9,4.7,212,99.75,23.8,1010
2019,7,24,7,30,0,2,4.8,209,100,23.5,1010
2019,7,24,8,30,0,2.1,4.8,205,100,23.4,1009
2019,7,24,9,30,0,2.1,4.8,200,100,23.3,1009
2019,7,24,10,30,0,2.4,4.8,198,98.03,23.7,1010
2019,7,24,11,30,246,2.8,4.8,199,93.08,25.1,1010
2019,7,24,12,30,531,3.2,4.9,210,87.44,27,1010
2019,7,24,13,30,690,3.8,5.1,221,79.33,28.8,1010
2019,7,24,14,30,725,4.2,5.3,228,74.39,29.8,1010
2019,7,24,15,30,605,4.6,5.5,234,71.28,30.3,1010
2019,7,24,16,30,3,5,5.6,241,70.17,30.4,1010
2019,7,24,17,30,40,5,5.8,250,72.55,29.8,1010
2019,7,24,18,30,233,4.7,5.9,258,77.57,29,1010
2019,7,24,19,30,216,4.3,6,263,83.33,28.4,1010
2019,7,24,20,30,106,3.8,5.9,266,88.39,27.7,1010
2019,7,24,21,30,2,2.9,5.7,267,92.91,27,1010
2019,7,24,22,30,92,1.9,5.4,265,97.36,26.3,1010
2019,7,24,23,30,30,1.3,5.2,261,99.05,26,1010
2019,7,25,0,30,0,0.8,5,232,100,24.9,1011
2019,7,25,1,30,0,1,5,213,100,24.5,1011
2019,7,25,2,30,0,1.4,5.1,199,100,24.3,1011
2019,7,25,3,30,0,1.9,5.3,192,100,24.3,1011
2019,7,25,4,30,0,2.1,5.4,188,100,24.2,1011
2019,7,25,5,30,0,2.2,5.6,187,100,24.1,1011
2019,7,25,6,30,0,2.3,5.6,189,100,24.1,1010
2019,7,25,7,30,0,2.3,5.7,193,100,24.1,1010
2019,7,25,8,30,0,2.3,5.7,196,100,24,1010
2019,7,25,9,30,0,2.1,5.7,198,100,24,1011
2019,7,25,10,30,0,2.1,5.7,201,99.87,24.1,1012
2019,7,25,11,30,260,2.2,5.6,206,98.68,24.5,1013
2019,7,25,12,30,280,2.4,5.6,213,97.08,25.1,1013
2019,7,25,13,30,0,2.4,5.6,220,95.42,25.8,1014
2019,7,25,14,30,0,2.4,5.6,224,93.45,26.4,1014
2019,7,25,15,30,1,2.4,5.6,224,92,26.8,1014
2019,7,25,16,30,10,2.5,5.7,222,90.6,27,1014
2019,7,25,17,30,24,2.7,5.8,221,89.68,27,1014
2019,7,25,18,30,51,2.7,5.9,220,88.92,27,1013
2019,7,25,19,30,23,2.8,5.9,219,90.05,26.8,1013
2019,7,25,20,30,74,2.7,6,218,91.8,26.5,1013
2019,7,25,21,30,372,2.3,5.9,215,93.53,26.2,1013
2019,7,25,22,30,37,1.8,5.7,210,96.16,25.8,1013
2019,7,25,23,30,295,1.5,5.6,206,97.4,25.5,1014
2019,7,26,0,30,0,1,5.4,196,100,24.3,1014
2019,7,26,1,30,0,0.9,5.2,189,100,23.8,1014
2019,7,26,2,30,0,1,5.1,184,100,23.4,1015
2019,7,26,3,30,0,1,5.1,186,100,23.1,1015
2019,7,26,4,30,0,1,5.2,189,100,22.8,1014
2019,7,26,5,30,0,0.9,5.3,193,100,22.5,1014
2019,7,26,6,30,0,0.7,5.4,198,100,22.4,1014
2019,7,26,7,30,0,0.6,5.5,204,100,22.5,1014
2019,7,26,8,30,0,0.5,5.5,212,100,22.7,1014
2019,7,26,9,30,0,0.5,5.5,216,99.79,22.8,1015
2019,7,26,10,30,0,0.5,5.4,209,97.29,23.2,1015
2019,7,26,11,30,246,0.6,5.2,201,94.69,24.4,1016
2019,7,26,12,30,477,0.9,5.1,208,88.54,26.1,1016
2019,7,26,13,30,649,1.2,5.1,222,83.18,27.4,1016
2019,7,26,14,30,310,1.5,5.1,233,77.6,28.3,1017
2019,7,26,15,30,162,1.6,5.2,247,75.18,29,1017
2019,7,26,16,30,166,1.7,5.3,264,74.72,29.3,1017
2019,7,26,17,30,28,1.8,5.5,281,74.54,29.5,1016
2019,7,26,18,30,76,1.8,5.6,296,74.71,29.5,1016
2019,7,26,19,30,14,1.7,5.7,309,75.49,29.2,1016
2019,7,26,20,30,0,1.5,5.8,321,76.89,28.7,1016
2019,7,26,21,30,0,1,5.9,336,80.27,28,1016
2019,7,26,22,30,47,0.7,5.9,177,83.94,27.3,1016
2019,7,26,23,30,0,0.6,5.9,10,83.2,26.9,1016
2019,7,27,0,30,0,0.4,5.9,61,92.86,25.6,1017
2019,7,27,1,30,0,0.5,5.8,79,96.24,25.1,1017
2019,7,27,2,30,0,0.5,5.7,87,98.09,24.7,1017
2019,7,27,3,30,0,0.5,5.6,89,97.51,24.6,1017
2019,7,27,4,30,0,0.5,5.5,83,97.22,24.4,1016
2019,7,27,5,30,0,0.5,5.5,71,96.3,24.3,1016
2019,7,27,6,30,0,0.5,5.4,60,96.87,24,1016
2019,7,27,7,30,0,0.5,5.3,53,97.93,23.7,1015
2019,7,27,8,30,0,0.5,5.2,47,98.87,23.5,1016
2019,7,27,9,30,0,0.5,5.1,39,99.73,23.3,1016
2019,7,27,10,30,0,0.7,5,31,97.25,23.7,1017
2019,7,27,11,30,151,0.8,4.9,28,92.23,25.2,1017
2019,7,27,12,30,490,0.4,4.8,18,86.23,26.9,1017
2019,7,27,13,30,504,0.3,4.7,122,76.08,28.4,1018
2019,7,27,14,30,376,0.6,4.7,241,71.01,29.5,1017
2019,7,27,15,30,179,0.8,4.7,256,66.75,30.2,1017
2019,7,27,16,30,142,1,4.7,274,65.11,30.7,1017
2019,7,27,17,30,54,1,4.8,290,63.75,31.1,1016
2019,7,27,18,30,323,1,4.9,306,63.43,31.2,1016
2019,7,27,19,30,175,1,5,327,63.78,31.1,1016
2019,7,27,20,30,242,1.1,5,173,65.12,30.7,1015
2019,7,27,21,30,281,1.2,5.1,19,68.21,30.1,1015
2019,7,27,22,30,320,1.2,5.1,39,73.59,29.2,1015
2019,7,27,23,30,235,1.2,5.1,46,77.47,28.7,1015
2019,7,28,0,30,0,1.1,5.1,64,86.85,26.6,1016
2019,7,28,1,30,0,1.2,5.1,71,88.95,25.9,1016
2019,7,28,2,30,0,1.3,5,75,92.09,25.3,1016
2019,7,28,3,30,0,1.1,4.9,77,95.08,24.8,1016
2019,7,28,4,30,0,0.9,4.8,76,97.73,24.3,1016
2019,7,28,5,30,0,0.8,4.7,71,99,24,1016
2019,7,28,6,30,0,0.7,4.6,57,99.91,23.7,1015
2019,7,28,7,30,0,0.7,4.5,37,100,23.4,1015
2019,7,28,8,30,0,0.7,4.4,18,100,23.1,1016
2019,7,28,9,30,0,0.8,4.3,5,100,22.9,1016
2019,7,28,10,30,0,1.2,4.2,178,98.23,23.6,1016
2019,7,28,11,30,334,1.7,4.1,355,92.57,25.2,1016
2019,7,28,12,30,606,1.7,4,354,84.85,27,1016
2019,7,28,13,30,739,1.5,4,351,77.76,28.6,1016
2019,7,28,14,30,813,1.5,4.1,352,73.09,29.7,1016
2019,7,28,15,30,700,1.5,4.2,178,69.15,30.6,1016
2019,7,28,16,30,665,1.5,4.3,8,66.2,31.2,1015
2019,7,28,17,30,757,1.5,4.5,19,64.69,31.5,1015
2019,7,28,18,30,727,1.6,4.6,32,63.64,31.6,1014
2019,7,28,19,30,791,1.7,4.7,43,63.97,31.4,1014
2019,7,28,20,30,519,1.9,4.8,51,66.27,30.9,1013
2019,7,28,21,30,295,1.9,4.9,56,70.59,30.1,1013
2019,7,28,22,30,0,1.7,4.9,59,78.6,28.8,1013
2019,7,28,23,30,0,1.7,4.9,59,83.96,28,1014
2019,7,29,0,30,0,1.4,4.9,62,93.58,26.1,1014
2019,7,29,1,30,0,1.4,4.8,62,96.27,25.5,1014
2019,7,29,2,30,0,1.3,4.7,61,98.7,25,1014
2019,7,29,3,30,0,1.1,4.5,59,99.28,24.7,1014
2019,7,29,4,30,0,1,4.4,57,99.7,24.4,1013
2019,7,29,5,30,0,0.9,4.4,54,99.65,24.2,1013
2019,7,29,6,30,0,0.8,4.4,49,99.72,24,1013
2019,7,29,7,30,0,0.8,4.4,43,99.28,23.9,1012
2019,7,29,8,30,0,0.8,4.5,34,99.1,23.8,1012
2019,7,29,9,30,0,0.8,4.5,25,99.25,23.7,1013
2019,7,29,10,30,0,0.8,4.5,18,95.96,24.2,1013
2019,7,29,11,30,325,1,4.5,18,93.45,25.7,1013
2019,7,29,12,30,598,1,4.4,24,87.79,27.4,1013
2019,7,29,13,30,731,0.8,4.3,20,78.87,28.6,1013
2019,7,29,14,30,757,0.6,4.2,182,73.73,29.6,1013
2019,7,29,15,30,844,0.6,4.2,345,69.41,30.5,1013
2019,7,29,16,30,781,0.7,4.3,337,66.1,31.2,1013
2019,7,29,17,30,706,1,4.3,341,64.2,31.6,1012
2019,7,29,18,30,496,1.3,4.4,352,63.06,31.8,1011
2019,7,29,19,30,807,1.6,4.5,184,62.96,31.7,1011
2019,7,29,20,30,478,1.8,4.5,18,64.43,31.3,1011
2019,7,29,21,30,4,2,4.6,32,68.73,30.5,1011
2019,7,29,22,30,0,2,4.6,44,75.98,29.1,1011
2019,7,29,23,30,0,2,4.7,50,82.51,28.2,1011
2019,7,30,0,30,0,1.8,4.6,66,92.37,26.3,1012
2019,7,30,1,30,0,1.6,4.6,78,95.66,25.7,1012
2019,7,30,2,30,0,1.3,4.5,91,97.9,25.3,1012
2019,7,30,3,30,0,1,4.5,101,98.95,25,1012
2019,7,30,4,30,0,0.8,4.5,108,99.42,24.7,1012
2019,7,30,5,30,0,0.7,4.5,111,98.23,24.7,1012
2019,7,30,6,30,0,0.6,4.5,103,96.37,24.8,1012
2019,7,30,7,30,0,0.5,4.5,77,95.1,24.8,1012
2019,7,30,8,30,0,0.5,4.6,49,95.2,24.6,1012
2019,7,30,9,30,0,0.6,4.5,40,95.51,24.4,1012
2019,7,30,10,30,0,0.6,4.5,41,93.21,24.7,1012
2019,7,30,11,30,141,0.7,4.4,48,92.26,25.8,1013
2019,7,30,12,30,596,0.9,4.4,79,83.82,27.6,1013
2019,7,30,13,30,728,1,4.3,114,75.12,29.2,1013
2019,7,30,14,30,802,1.3,4.3,126,69.33,30.3,1013
2019,7,30,15,30,844,1.3,4.4,126,66.49,31.1,1013
2019,7,30,16,30,760,1.3,4.5,119,65.04,31.6,1013
2019,7,30,17,30,704,1.4,4.6,112,63.87,32,1012
2019,7,30,18,30,338,1.4,4.7,104,63.78,32.1,1012
2019,7,30,19,30,15,1.5,4.8,97,64.09,32,1011
2019,7,30,20,30,639,1.6,4.9,89,65.89,31.6,1011
2019,7,30,21,30,247,1.7,4.9,80,70.08,30.8,1011
2019,7,30,22,30,474,1.8,4.9,76,77.66,29.5,1011
2019,7,30,23,30,79,1.8,4.9,76,82.7,28.7,1011
2019,7,31,0,30,0,2,4.7,79,91.75,26.8,1012
2019,7,31,1,30,0,2,4.6,82,96.03,26.2,1013
2019,7,31,2,30,0,1.7,4.5,86,99.81,25.7,1013
2019,7,31,3,30,0,1.2,4.4,91,100,25.3,1013
2019,7,31,4,30,0,1,4.4,97,100,25.1,1013
2019,7,31,5,30,0,0.9,4.5,103,100,24.9,1013
2019,7,31,6,30,0,0.8,4.5,109,99.42,24.8,1012
2019,7,31,7,30,0,0.8,4.5,116,98.75,24.7,1012
2019,7,31,8,30,0,0.8,4.5,123,97.65,24.7,1012
2019,7,31,9,30,0,0.8,4.5,127,96.93,24.7,1013
2019,7,31,10,30,0,0.8,4.5,129,94.21,25.1,1013
2019,7,31,11,30,324,0.8,4.6,134,92.03,26.5,1013
2019,7,31,12,30,595,1,4.6,140,83.08,28.5,1014
2019,7,31,13,30,724,1,4.7,135,72.33,30,1014
2019,7,31,14,30,794,1.1,4.7,119,67.11,30.6,1014
2019,7,31,15,30,679,1.3,4.7,105,65.66,31,1014
2019,7,31,16,30,321,1.6,4.8,97,65.87,31.2,1014
2019,7,31,17,30,336,1.9,4.8,94,66.07,31.4,1013
2019,7,31,18,30,468,2,4.8,93,67.15,31.3,1013
2019,7,31,19,30,72,2.1,4.8,92,68.87,31,1013
2019,7,31,20,30,1,2.1,4.9,91,71.79,30.4,1013
2019,7,31,21,30,17,1.9,5.1,90,76.77,29.5,1013
2019,7,31,22,30,3,1.4,5.4,88,83.01,28.4,1013
2019,7,31,23,30,0,1.2,5.5,87,88.18,27.8,1013
2019,8,1,0,30,0,0.7,5.8,81,96,26.4,1014
2019,8,1,1,30,0,0.6,5.8,69,99.78,26,1014
2019,8,1,2,30,0,0.5,5.7,50,100,25.8,1014
2019,8,1,3,30,0,0.5,5.3,25,100,25.5,1013
2019,8,1,4,30,0,0.6,5,21,99.27,25.2,1013
2019,8,1,5,30,0,0.6,4.9,50,99.37,24.8,1012
2019,8,1,6,30,0,0.8,4.9,76,100,24.4,1012
2019,8,1,7,30,0,0.9,4.9,85,100,24.1,1012
2019,8,1,8,30,0,0.9,4.9,86,99.84,24,1012
2019,8,1,9,30,0,0.9,4.9,77,99.79,23.9,1013
2019,8,1,10,30,0,1,4.9,65,97.12,24.3,1013
2019,8,1,11,30,356,1.4,4.9,57,96.1,25.3,1013
2019,8,1,12,30,584,1.6,4.9,60,91.54,26.6,1014
2019,8,1,13,30,418,1.6,4.9,71,85.04,28,1014
2019,8,1,14,30,391,1.6,4.9,75,76.63,28.9,1014
2019,8,1,15,30,794,1.7,5.1,72,73.32,29.4,1014
2019,8,1,16,30,418,1.8,5.2,68,72.62,29.7,1014
2019,8,1,17,30,847,2.1,5.4,65,73.43,29.7,1014
2019,8,1,18,30,293,2.4,5.6,65,74.77,29.6,1013
2019,8,1,19,30,105,2.7,5.7,67,78.28,29.1,1013
2019,8,1,20,30,0,3,5.8,71,82.38,28.4,1013
2019,8,1,21,30,0,2.9,5.8,73,88.46,27.3,1013
2019,8,1,22,30,0,2.5,5.8,73,94.9,26.2,1012
2019,8,1,23,30,0,2.2,5.8,72,97.23,25.7,1012
2019,8,2,0,30,0,2,5.7,71,99.85,24.8,1012
2019,8,2,1,30,0,1.9,5.5,71,99.35,24.5,1012
2019,8,2,2,30,0,1.9,5.4,78,99.36,24.2,1012
2019,8,2,3,30,0,1.9,5.3,89,98.25,24.2,1012
2019,8,2,4,30,0,1.9,5.4,100,97.87,24.2,1011
2019,8,2,5,30,0,1.9,5.5,109,98.37,24.1,1011
2019,8,2,6,30,0,1.8,5.6,116,98.1,24.1,1010
2019,8,2,7,30,0,1.6,5.6,119,98.4,24,1010
2019,8,2,8,30,0,1.3,5.8,116,98.73,23.9,1010
2019,8,2,9,30,0,1,5.9,106,98.86,23.9,1011
2019,8,2,10,30,0,0.9,6,89,96.13,24.4,1011
2019,8,2,11,30,69,1.2,6.1,75,96.24,25.2,1011
2019,8,2,12,30,146,1.6,6.2,74,93.72,25.9,1011
2019,8,2,13,30,264,1.7,6.2,83,91.63,26.5,1011
2019,8,2,14,30,306,1.9,6.1,89,89.31,27.1,1011
2019,8,2,15,30,214,2.1,6,87,85.75,27.8,1011
2019,8,2,16,30,738,2.1,5.9,85,83.68,28.4,1011
2019,8,2,17,30,72,2.1,5.9,81,81.93,28.7,1011
2019,8,2,18,30,14,2.1,5.9,78,80.74,28.7,1010
2019,8,2,19,30,0,2.1,5.9,77,80.98,28.4,1009
2019,8,2,20,30,0,2,5.9,78,83.37,27.9,1009
2019,8,2,21,30,15,1.9,5.9,81,86.93,27.2,1009
2019,8,2,22,30,0,1.6,6,85,92.44,26.2,1009
2019,8,2,23,30,0,1.4,6.1,86,95.43,25.7,1009
2019,8,3,0,30,0,1.1,6.3,90,99.61,24.9,1010
2019,8,3,1,30,0,1,6.4,98,100,24.8,1010
2019,8,3,2,30,0,0.9,6.5,110,100,24.8,1010
2019,8,3,3,30,0,0.9,6.4,126,100,24.8,1010
2019,8,3,4,30,0,0.9,6.3,143,100,24.7,1009
2019,8,3,5,30,0,0.8,6.1,164,100,24.5,1009
2019,8,3,6,30,0,0.8,6,188,100,24.3,1009
2019,8,3,7,30,0,0.8,5.8,208,100,24,1009
2019,8,3,8,30,0,0.8,5.7,219,100,23.8,1009
2019,8,3,9,30,0,0.8,5.6,225,100,23.5,1010
2019,8,3,10,30,0,0.9,5.5,228,99.19,23.9,1010
2019,8,3,11,30,314,1.3,5.5,223,97.3,24.8,1011
2019,8,3,12,30,257,1.5,5.4,212,91.9,26,1011
2019,8,3,13,30,136,1.6,5.4,204,85.61,27.3,1011
2019,8,3,14,30,26,1.7,5.4,200,79.67,28.5,1011
2019,8,3,15,30,5,1.7,5.6,200,77.38,29.1,1011
2019,8,3,16,30,185,1.6,5.8,199,76.75,29.4,1010
2019,8,3,17,30,380,1.4,5.9,198,76.92,29.6,1010
2019,8,3,18,30,214,1.3,6,196,76.77,29.7,1009
2019,8,3,19,30,160,1.1,6.1,188,77.06,29.7,1009
2019,8,3,20,30,269,1,6.1,170,78.41,29.5,1009
2019,8,3,21,30,19,1,6.1,153,81.92,29.1,1009
2019,8,3,22,30,189,1,6,145,86.66,28.4,1009
2019,8,3,23,30,166,0.9,5.9,142,91.16,27.9,1009
2019,8,4,0,30,0,0.9,5.7,145,96.29,26.6,1010
2019,8,4,1,30,0,1.1,5.6,152,96.65,26.2,1010
2019,8,4,2,30,0,1.3,5.5,162,96.8,25.9,1011
2019,8,4,3,30,0,1.4,5.4,174,97.71,25.5,1011
2019,8,4,4,30,0,1.6,5.3,185,98.61,25.1,1011
2019,8,4,5,30,0,1.7,5.2,195,99.23,24.7,1010
2019,8,4,6,30,0,1.7,5.1,202,99.89,24.3,1010
2019,8,4,7,30,0,1.6,5.1,209,100,23.9,1010
2019,8,4,8,30,0,1.5,5,215,100,23.6,1011
2019,8,4,9,30,0,1.3,4.9,221,100,23.4,1011
2019,8,4,10,30,0,1.5,4.8,227,97.86,23.8,1011
2019,8,4,11,30,300,2,4.7,234,94.49,25,1012
2019,8,4,12,30,584,2.1,4.6,246,88.86,26.8,1012
2019,8,4,13,30,722,2.3,4.6,257,81.51,28.7,1012
2019,8,4,14,30,790,2.3,4.6,260,76.14,30,1012
2019,8,4,15,30,824,2.2,4.6,261,71.7,30.9,1012
2019,8,4,16,30,844,2.1,4.7,260,68.66,31.4,1012
2019,8,4,17,30,805,2,4.7,257,66.82,31.6,1011
2019,8,4,18,30,276,1.9,4.8,254,65.74,31.7,1011
2019,8,4,19,30,158,1.7,4.8,252,64.78,31.7,1010
2019,8,4,20,30,119,1.6,4.8,249,65.41,31.6,1010
2019,8,4,21,30,5,1.6,4.7,244,67.27,31,1010
2019,8,4,22,30,379,1.4,4.6,236,73.34,29.6,1010
2019,8,4,23,30,146,1.2,4.6,232,81.96,28.8,1010
2019,8,5,0,30,0,1.2,4.5,227,90.18,26.7,1011
2019,8,5,1,30,0,1.4,4.4,227,91.86,26.2,1011
2019,8,5,2,30,0,1.5,4.4,230,93.8,25.8,1011
2019,8,5,3,30,0,1.5,4.4,233,96.07,25.3,1012
2019,8,5,4,30,0,1.4,4.5,237,96.87,24.9,1011
2019,8,5,5,30,0,1.3,4.6,239,97.89,24.5,1011
2019,8,5,6,30,0,1.3,4.7,240,99.35,24.1,1011
2019,8,5,7,30,0,1.2,4.8,239,100,23.9,1011
2019,8,5,8,30,0,1.1,4.9,237,100,23.7,1011
2019,8,5,9,30,0,1,5,233,100,23.5,1011
2019,8,5,10,30,0,1.2,5,227,98.67,24,1012
2019,8,5,11,30,280,1.7,5,221,96.44,25,1012
2019,8,5,12,30,381,1.8,4.9,225,92.89,26.2,1012
2019,8,5,13,30,351,1.7,4.9,237,88.92,27.5,1013
2019,8,5,14,30,306,1.7,4.9,244,85,28.4,1013
2019,8,5,15,30,353,1.6,4.9,242,81.11,29.1,1013
2019,8,5,16,30,159,1.6,5,236,78.67,29.6,1013
2019,8,5,17,30,197,1.5,5.1,224,76.6,29.9,1012
2019,8,5,18,30,190,1.6,5.2,211,75.88,30,1012
2019,8,5,19,30,241,1.6,5.2,199,76.92,29.8,1012
2019,8,5,20,30,21,1.5,5.3,193,80.48,29.5,1011
2019,8,5,21,30,0,1.6,5.3,192,83.46,28.8,1011
2019,8,5,22,30,0,1.5,5.3,193,87.21,27.8,1011
2019,8,5,23,30,0,1.3,5.3,193,91.46,27.2,1011
2019,8,6,0,30,0,1.3,5.2,194,99.47,25.5,1012
2019,8,6,1,30,0,1.6,5.1,199,100,25.1,1012
2019,8,6,2,30,0,1.8,4.9,206,100,24.7,1012
2019,8,6,3,30,0,1.8,4.8,212,100,24.4,1012
2019,8,6,4,30,0,1.9,4.6,219,100,24,1012
2019,8,6,5,30,0,1.8,4.5,224,100,23.5,1011
2019,8,6,6,30,0,1.7,4.4,226,100,23.1,1011
2019,8,6,7,30,0,1.5,4.4,227,100,22.8,1011
2019,8,6,8,30,0,1.3,4.5,226,100,22.6,1012
2019,8,6,9,30,0,1.1,4.6,227,100,22.6,1012
2019,8,6,10,30,0,1.2,4.8,227,98.02,23.2,1012
2019,8,6,11,30,312,1.5,4.9,224,95.92,24.3,1012
2019,8,6,12,30,598,1.5,5,229,91.89,25.7,1012
2019,8,6,13,30,732,1.4,5,245,86.85,27.4,1013
2019,8,6,14,30,783,1.3,5.1,253,80.52,28.7,1013
2019,8,6,15,30,693,1.2,5.1,243,76.91,29.5,1012
2019,8,6,16,30,744,1.2,5.2,229,74.7,30,1012
2019,8,6,17,30,107,1.3,5.2,218,72.64,30.4,1012
2019,8,6,18,30,62,1.4,5.3,210,71.91,30.5,1011
2019,8,6,19,30,0,1.6,5.3,204,71.71,30.5,1011
2019,8,6,20,30,10,1.8,5.3,197,73.7,30.1,1010
2019,8,6,21,30,78,1.8,5.3,191,77.88,29.5,1010
2019,8,6,22,30,88,1.6,5.3,189,84.81,28.4,1010
2019,8,6,23,30,74,1.5,5.3,189,88.97,27.7,1010
2019,8,7,0,30,0,1.3,5.1,188,97.3,25.9,1011
2019,8,7,1,30,0,1.3,5,191,98.68,25.4,1011
2019,8,7,2,30,0,1.4,5,195,100,24.9,1011
2019,8,7,3,30,0,1.5,4.9,200,100,24.6,1011
2019,8,7,4,30,0,1.6,4.9,205,100,24.3,1011
2019,8,7,5,30,0,1.7,5,209,100,24.1,1011
2019,8,7,6,30,0,1.7,5,212,100,23.9,1011
2019,8,7,7,30,0,1.6,5,215,100,23.7,1011
2019,8,7,8,30,0,1.4,5.1,217,100,23.6,1011
2019,8,7,9,30,0,1.3,5.1,220,100,23.5,1011
