,UMASS Amherst - Computer Science null,UMASS Amherst - Fine Arts Center null,UMASS Amherst - Recreation Center null,Day,Month,Year,Date,DHI,DNI Max,DNI Min,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
822,,,,,,,,69.71428571428571,997,33,728.3571428571429,521.7857142857143,65.21428571428571,781.3571428571429,530.0714285714286,0.17857142857142858,0.7000000000000001,297.5,55.38571428571429,7.885714285714285,998.6428571428572
823,,,,,,,,68.14285714285714,992,70,746.2857142857142,529.0,66.57142857142857,780.3571428571429,532.7142857142857,0.08571428571428573,0.7071428571428572,306.7142857142857,41.660714285714285,12.307142857142859,1006.7857142857144
824,,,,,,,,95.77777777777777,12,1,4.0,97.77777777777777,120.33333333333331,523.6666666666666,453.4444444444445,0.1,2.2444444444444445,157.55555555555554,71.28555555555555,8.755555555555555,1005.8888888888887
825,,,,,,,,187.3636363636364,137,2,33.0,213.1818181818182,138.27272727272728,644.8181818181819,583.0909090909091,0.054545454545454536,2.8363636363636364,193.8181818181818,82.21,19.16363636363636,994.5454545454544
826,,,,,,,,183.25,17,2,8.25,189.75,123.0,835.5,788.5,0.1,3.9,173.0,89.10000000000002,19.700000000000006,996.75
827,,,,,,,,182.07142857142856,511,6,94.42857142857143,222.0,86.0,698.1428571428571,516.5,0.0071428571428571435,1.8714285714285717,177.35714285714286,78.12857142857142,16.514285714285712,1003.5
828,,,,,,,,182.55555555555557,709,13,228.88888888888889,342.3333333333333,84.33333333333333,665.5555555555555,515.3333333333334,0.0,2.4111111111111114,27.11111111111111,76.55888888888889,16.522222222222222,1004.3333333333335
829,,,,,,,,133.0,929,21,486.07692307692315,475.5384615384616,80.0,744.2307692307692,556.0769230769231,0.0,2.376923076923077,149.15384615384616,65.05538461538461,17.815384615384616,998.5384615384617
830,,,,,,,,168.78571428571428,928,97,436.07142857142856,428.4285714285714,78.5,738.6428571428571,540.0,0.05,1.2142857142857146,296.2142857142857,66.57785714285714,12.057142857142859,994.0714285714287
831,,,,,,,,99.71428571428572,970,21,607.1428571428571,511.1428571428572,74.85714285714286,752.0714285714287,545.2142857142857,0.07142857142857142,1.2857142857142858,257.2857142857143,55.543571428571425,14.214285714285715,999.3571428571428
832,,,,,,,,112.875,13,1,3.75,115.0,209.375,520.125,595.0,0.05,2.925,96.375,91.16875,9.8875,990.75
833,,,,,,,,169.76923076923075,81,6,28.384615384615387,188.23076923076923,88.30769230769229,775.0769230769231,590.9230769230769,0.1,0.9692307692307692,274.0,62.22615384615385,7.9,986.2307692307692
834,,,,,,,,147.64285714285714,41,2,15.285714285714285,155.92857142857142,103.35714285714286,687.5,534.3571428571429,0.0,1.5857142857142856,274.2857142857143,68.22071428571428,8.700000000000001,1001.9285714285713
835,,,,,,,,160.61538461538458,929,7,507.76923076923083,504.23076923076917,88.07692307692308,768.6153846153846,590.1538461538463,0.053846153846153835,0.9153846153846156,289.76923076923083,47.585384615384605,9.992307692307692,1013.6153846153846
836,,,,,,,,168.66666666666666,357,5,78.75,200.16666666666663,150.41666666666666,570.9166666666666,523.6666666666666,0.0,1.6749999999999998,286.4166666666667,82.145,8.108333333333333,1010.4166666666665
837,,,,,,,,142.33333333333334,223,1,30.75,152.41666666666666,120.58333333333331,622.0833333333334,540.6666666666666,0.008333333333333333,2.333333333333333,172.0,54.05750000000001,12.15,1014.5833333333335
838,,,,,,,,106.0,220,1,48.83333333333334,116.16666666666669,111.16666666666669,607.6666666666666,539.8333333333334,0.0,3.016666666666666,83.66666666666667,84.68,13.6,1007.5
839,,,,,,,,106.6,24,1,6.4,109.4,162.7,585.8,558.2,0.0,3.1100000000000003,169.5,84.02900000000002,11.92,1005.1
840,,,,,,,,205.7142857142857,66,1,23.285714285714285,221.85714285714286,128.57142857142858,786.2857142857142,709.0,0.0,2.8714285714285714,75.14285714285714,70.52714285714286,19.071428571428573,997.8571428571428
841,,,,,,,,92.33333333333331,5,1,2.333333333333333,93.0,117.0,575.3333333333334,568.6666666666666,0.0,2.833333333333333,82.33333333333333,88.31333333333332,12.866666666666665,998.6666666666665
842,,,,,,,,169.78571428571428,873,150,528.7857142857143,491.1428571428572,88.85714285714286,734.6428571428571,561.4285714285714,0.0,1.7357142857142855,71.07142857142857,62.152857142857144,16.142857142857142,1002.2857142857144
843,,,,,,,,268.3,471,41,188.6,377.9,123.5,727.3,646.5,0.0,2.55,214.1,65.50299999999999,17.87,1005.8
844,,,,,,,,86.33333333333331,964,2,696.5333333333333,534.6,76.33333333333333,732.3333333333335,545.6666666666666,0.0,1.0933333333333333,237.0,56.17733333333333,14.546666666666667,1010.2
845,,,,,,,,240.91666666666663,795,16,279.25,420.75,99.83333333333331,722.5833333333335,600.3333333333334,0.0,2.1083333333333334,124.16666666666669,49.345,13.125,1012.75
846,,,,,,,,45.4,22,1,8.6,47.0,72.4,293.4,171.4,0.0,3.1,175.2,90.966,13.6,1002.0
847,,,,,,,,96.33333333333331,959,8,616.8666666666667,511.6,74.86666666666666,734.5333333333333,547.8666666666667,0.0,1.4,324.46666666666664,59.04733333333333,13.560000000000002,1002.2
848,,,,,,,,95.5,1,1,1.0,96.0,89.5,725.5,574.5,0.0,2.4,71.0,81.395,6.5,1001.5
849,,,,,,,,206.88888888888889,142,1,35.22222222222222,232.22222222222226,95.77777777777777,702.0,596.7777777777778,0.03333333333333334,1.877777777777777,90.77777777777777,67.05444444444444,9.7,999.5555555555555
850,,,,,,,,164.8,17,1,7.9,170.1,88.1,791.0,682.4,0.0,1.47,38.6,67.81200000000001,8.82,996.1
851,,,,,,,,163.07142857142858,826,18,394.78571428571433,439.6428571428572,74.21428571428571,779.7142857142858,591.7142857142858,0.014285714285714287,1.45,311.64285714285717,61.86785714285714,12.035714285714285,995.8571428571428
852,,,,,,,,137.13333333333333,888,27,492.2,462.73333333333335,81.26666666666667,720.7333333333332,551.6,0.03333333333333333,1.5266666666666666,306.53333333333336,64.10066666666665,15.419999999999998,997.2666666666668
853,,,,,,,,140.0,625,4,217.85714285714286,241.42857142857144,132.85714285714286,599.4285714285714,536.1428571428571,0.0,2.8285714285714287,216.85714285714286,77.89857142857143,18.857142857142858,993.0
854,,,,,,,,85.33333333333333,960,29,692.8,550.3333333333334,76.26666666666667,744.8,561.6666666666666,0.04666666666666666,1.4333333333333331,311.93333333333334,54.39466666666666,16.486666666666668,1001.4666666666667
855,,,,,,,,137.38461538461542,769,4,317.0,337.15384615384613,112.92307692307692,563.0769230769231,491.3076923076923,0.0,3.3769230769230765,192.53846153846158,75.38076923076925,19.869230769230768,1001.9230769230768
856,,,,,,,,149.69230769230768,863,6,300.07692307692315,348.76923076923083,101.15384615384615,667.0769230769231,576.5384615384615,0.0,3.56923076923077,226.6923076923077,74.40615384615384,24.007692307692302,993.5384615384617
857,,,,,,,,98.46666666666668,976,36,691.6666666666665,550.5333333333333,72.33333333333333,768.3333333333335,573.2666666666668,0.08666666666666667,1.1466666666666665,304.0,55.71933333333334,14.3,997.9333333333333
858,,,,,,,,120.46666666666668,960,53,653.0,540.4666666666667,80.86666666666666,750.2666666666668,571.9333333333333,0.05333333333333334,1.106666666666667,293.46666666666664,52.83266666666667,16.53333333333333,1009.0666666666667
859,,,,,,,,209.14285714285717,466,2,162.64285714285714,315.42857142857144,113.92857142857143,598.4285714285714,516.6428571428571,0.0,3.0285714285714285,186.42857142857144,76.4342857142857,16.857142857142858,1004.1428571428572
860,,,,,,,,164.06666666666666,716,4,270.73333333333335,323.4,84.2,716.5333333333333,557.2666666666668,0.08,2.02,268.06666666666666,65.94000000000001,17.419999999999998,997.6666666666665
861,,,,,,,,155.93333333333334,942,8,424.9333333333333,457.53333333333336,85.26666666666667,702.4,557.8,0.02,2.2333333333333334,216.4,60.01733333333333,18.406666666666673,1007.2
862,,,,,,,,159.64285714285714,892,16,445.9285714285714,472.0,90.0,720.0714285714287,582.5,0.0,2.7214285714285715,269.0,68.865,22.82142857142857,998.2142857142856
863,,,,,,,,95.13333333333334,948,93,676.8666666666667,548.8,75.86666666666666,746.3333333333335,568.0666666666667,0.006666666666666667,1.8866666666666665,295.26666666666665,59.13133333333334,20.62,1000.0666666666667
864,,,,,,,,119.0,80,1,17.714285714285715,127.0,137.28571428571428,685.4285714285714,591.1428571428571,0.014285714285714287,3.1142857142857143,120.71428571428572,73.88714285714283,14.857142857142858,998.4285714285713
865,,,,,,,,247.6923076923077,277,3,98.53846153846152,321.07692307692315,90.23076923076924,742.5384615384614,614.6153846153846,0.0,2.8307692307692305,61.0,73.05615384615385,14.830769230769231,994.6153846153846
866,,,,,,,,231.0909090909091,125,4,39.63636363636363,262.27272727272725,123.45454545454544,783.0909090909091,705.6363636363636,0.0,2.727272727272727,210.27272727272728,67.95727272727272,19.90909090909091,993.8181818181821
867,,,,,,,,168.33333333333334,788,39,487.86666666666673,508.0,142.73333333333332,571.0,540.2,0.020000000000000004,2.106666666666667,300.26666666666665,65.986,20.546666666666667,994.6666666666665
868,,,,,,,,223.33333333333331,686,13,313.73333333333335,444.9333333333333,159.0,521.1333333333333,525.5333333333333,0.013333333333333334,2.9666666666666672,144.53333333333333,59.576,21.166666666666668,997.0
869,,,,,,,,194.86666666666667,331,5,93.2,266.2,202.13333333333333,434.0,509.06666666666666,0.0,3.3600000000000003,186.4,79.35733333333333,20.360000000000007,992.5333333333333
870,,,,,,,,125.6,964,68,597.6,534.0666666666667,79.73333333333333,765.6666666666665,586.2666666666668,0.06666666666666668,1.0933333333333333,271.8,51.50066666666667,14.893333333333334,997.8
871,,,,,,,,140.6,889,8,510.8,497.4666666666666,85.6,747.3333333333335,580.0666666666667,0.006666666666666667,1.4199999999999997,275.73333333333335,53.93066666666667,15.3,1003.4
872,,,,,,,,223.26666666666668,559,1,224.6,372.73333333333335,140.13333333333333,556.6,532.4,0.0,3.44,215.46666666666667,67.66866666666667,21.66,996.8666666666667
873,,,,,,,,146.66666666666666,835,2,442.4,444.8,85.93333333333334,699.3333333333335,558.4,0.0,3.173333333333334,324.46666666666664,72.972,22.36,994.5333333333333
874,,,,,,,,84.3125,951,15,651.1875,531.0625,69.75,717.1875,544.6875,0.03125,1.8437499999999991,215.75,56.39625000000001,22.03125,1000.6875
875,,,,,,,,67.3125,964,20,723.5,552.125,66.4375,744.8125,554.375,0.08125,1.3562500000000002,175.9375,50.530625,22.06875,1008.375
876,,,,,,,,74.1875,946,16,679.0625,534.5,69.0,712.75,540.625,0.0125,2.10625,184.1875,57.071250000000006,21.64375,1012.6875
877,,,,,,,,202.5,927,9,395.0,481.1428571428572,77.92857142857143,722.2857142857142,589.0,0.014285714285714287,2.5285714285714294,144.0,57.37000000000001,19.72142857142857,1006.6428571428572
878,,,,,,,,158.13333333333333,940,1,374.0,395.73333333333335,76.8,701.2666666666668,557.2,0.04,2.373333333333333,295.0,72.90466666666666,19.01333333333333,999.1333333333333
879,,,,,,,,99.125,928,14,650.875,535.6875,75.1875,717.375,551.5,0.0,1.475,210.5625,57.36687499999999,19.95,1007.8125
880,,,,,,,,101.6,351,1,79.5,121.4,73.5,578.9,442.6,0.030000000000000006,2.83,140.8,85.30200000000002,12.76,998.2
881,,,,,,,,160.14285714285714,795,1,243.28571428571428,297.07142857142856,91.0,734.0,605.1428571428571,0.042857142857142864,2.1857142857142846,245.07142857142856,67.30785714285716,17.564285714285713,996.1428571428572
882,,,,,,,,92.25,930,1,527.0625,497.4375,75.1875,686.8125,536.0,0.025,2.6,212.5625,59.718125,21.1625,1002.4375
883,,,,,,,,60.5,3,2,2.5,61.5,89.5,433.0,466.5,0.0,4.199999999999998,206.0,88.14,19.65,998.5
884,,,,,,,,198.375,860,17,358.375,421.875,73.6875,695.625,536.375,0.0625,2.6687499999999997,276.4375,67.88749999999999,21.725,1001.75
885,,,,,,,,142.0909090909091,40,1,11.818181818181818,149.8181818181818,91.54545454545456,631.7272727272727,563.6363636363636,0.07272727272727274,3.7818181818181817,86.27272727272727,80.18545454545455,20.44545454545454,1001.0909090909092
886,,,,,,,,222.6875,476,6,129.0,302.6875,102.3125,607.0625,514.875,0.03125,3.53125,191.375,71.3925,23.65,997.25
887,,,,,,,,101.71428571428572,13,1,5.857142857142858,104.57142857142857,108.85714285714286,588.2857142857142,508.1428571428572,0.0,4.8,165.0,91.90428571428572,21.414285714285715,988.4285714285713
888,,,,,,,,167.57142857142858,666,3,129.5,215.5,71.0,707.1428571428571,570.5,0.03571428571428571,3.3571428571428568,303.07142857142856,75.2285714285714,20.228571428571428,989.2857142857144
889,,,,,,,,103.5,915,20,587.4375,506.0625,79.8125,688.25,538.4375,0.0125,2.175,318.3125,61.88,20.8125,997.625
890,,,,,,,,81.5,930,39,679.625,537.1875,77.75,690.75,540.0625,0.0,2.075,293.9375,60.6875,22.45625,999.5625
891,,,,,,,,167.8,903,17,446.0,475.33333333333326,79.53333333333333,708.6,564.4666666666667,0.05333333333333334,2.473333333333333,290.53333333333336,60.47466666666666,24.36,998.0666666666667
892,,,,,,,,84.625,139,1,50.5,100.0,83.375,444.75,312.25,0.0625,4.45,201.125,93.04875,21.525,998.5
893,,,,,,,,75.9375,917,27,674.8125,529.625,73.9375,680.5625,530.75,0.08125,2.9812499999999997,282.75,66.9625,25.1125,1003.3125
894,,,,,,,,78.0,930,21,621.875,521.6875,69.375,699.0625,534.6875,0.00625,2.7687500000000003,269.25,68.808125,24.981250000000006,1006.625
895,,,,,,,,119.5625,905,31,582.3125,504.875,73.0,696.1875,535.5625,0.0625,2.63125,285.125,60.82750000000001,26.2375,1007.4375
896,,,,,,,,206.6923076923077,658,9,229.53846153846158,332.53846153846155,109.69230769230771,655.5384615384615,576.7692307692307,0.015384615384615384,4.3307692307692305,263.3076923076923,74.95923076923077,26.538461538461547,999.2307692307692
897,,,,,,,,140.26666666666668,670,1,258.6,274.8666666666667,76.6,674.3333333333334,518.0,0.013333333333333334,2.993333333333333,328.26666666666665,74.94800000000002,21.226666666666667,993.9333333333333
898,,,,,,,,68.8125,929,20,694.9375,532.875,67.25,708.125,534.6875,0.0,2.7375,323.625,66.269375,23.70625,998.9375
899,,,,,,,,190.78571428571428,619,2,166.71428571428572,314.7857142857143,82.64285714285714,730.5,591.0714285714286,0.0,3.0428571428571423,281.7142857142857,65.505,24.357142857142854,995.7857142857144
900,,,,,,,,92.9375,856,22,623.5,516.125,91.3125,635.6875,518.4375,0.06875,3.100000000000001,265.0625,61.45500000000001,27.456250000000004,998.5625
901,,,,,,,,183.375,766,6,371.5625,435.75,113.6875,567.0625,505.875,0.05,3.4125,125.5625,67.55375000000001,27.36875,1005.9375
902,,,,,,,,91.1875,873,16,623.3125,514.4375,88.375,629.9375,515.8125,0.00625,3.53125,196.25,61.68,26.61875,1006.75
903,,,,,,,,157.0,756,4,363.1538461538461,422.92307692307685,115.3846153846154,554.7692307692306,521.3846153846154,0.0,5.438461538461539,239.61538461538458,76.49076923076923,27.45384615384615,999.4615384615383
904,,,,,,,,84.8125,927,34,653.8125,522.0625,69.75,704.375,534.25,0.00625,2.4,170.625,62.739375,23.8375,1001.0
905,,,,,,,,98.1875,960,26,633.8125,512.25,65.625,728.625,543.875,0.09375,1.575,225.3125,51.834375,23.55625,1002.5625
906,,,,,,,,82.0,926,20,638.75,520.25,72.125,696.125,532.25,0.04375,2.13125,319.9375,55.88125,25.1625,1003.8125
907,,,,,,,,131.9375,845,6,522.75,487.5625,103.125,600.375,509.25,0.0875,2.8125,254.0625,55.38,27.31875,1003.3125
908,,,,,,,,223.46666666666667,296,3,105.33333333333331,295.3333333333333,158.13333333333333,515.7333333333332,511.4666666666666,0.0,4.533333333333333,177.66666666666663,72.46000000000002,25.74,1000.0666666666667
909,,,,,,,,128.625,837,7,459.1875,432.1875,87.0,627.875,507.125,0.0125,3.6875,276.5,69.681875,26.28125,993.8125
910,,,,,,,,83.3125,901,13,648.9375,508.9375,70.3125,674.25,517.5,0.00625,3.25,282.0625,61.09875000000001,26.300000000000004,999.125
911,,,,,,,,172.25,784,9,373.6875,412.125,104.8125,584.0625,498.625,0.0,2.94375,297.5625,60.57750000000002,26.88125,999.375
912,,,,,,,,113.4375,929,13,516.625,482.125,70.0,682.4375,522.25,0.00625,2.3000000000000003,313.3125,57.45187500000001,24.225,1003.9375
913,,,,,,,,189.0,735,7,330.875,382.875,88.9375,616.1875,497.125,0.018750000000000003,4.18125,243.625,55.75125,27.275,1003.625
914,,,,,,,,231.0909090909091,397,14,124.63636363636364,321.90909090909093,128.63636363636363,648.8181818181819,574.6363636363636,0.0,5.327272727272726,245.8181818181818,69.77272727272727,27.94545454545454,1000.0909090909092
915,,,,,,,,237.5,230,4,50.0,278.4,132.5,670.4,660.5,0.0,5.000000000000001,84.5,74.558,23.38,1001.7
916,,,,,,,,169.26666666666668,854,21,426.53333333333336,454.53333333333336,97.06666666666666,633.1333333333333,523.8,0.013333333333333334,4.626666666666667,247.26666666666668,62.89133333333333,28.660000000000004,997.6666666666665
917,,,,,,,,197.06666666666663,697,7,371.13333333333327,441.9333333333333,110.13333333333334,597.0666666666667,513.4666666666667,0.0,5.553333333333333,260.6666666666667,70.89266666666667,30.073333333333334,996.8666666666667
918,,,,,,,,161.35714285714286,843,7,424.5,445.1428571428572,89.07142857142857,650.4285714285714,527.8571428571429,0.0071428571428571435,4.6571428571428575,276.92857142857144,63.41714285714285,30.00714285714286,994.8571428571428
919,,,,,,,,115.25,95,1,20.875,122.0,123.25,579.125,539.625,0.0,4.7125,110.625,66.70125,25.4625,998.375
920,,,,,,,,185.9230769230769,360,1,79.23076923076924,237.46153846153842,79.84615384615384,707.0,567.4615384615385,0.030769230769230767,3.907692307692308,125.23076923076924,81.21000000000002,20.192307692307697,998.3846153846154
921,,,,,,,,117.06666666666666,884,11,609.5333333333333,514.8666666666667,82.46666666666667,691.9333333333333,538.2,0.006666666666666667,2.5800000000000005,208.33333333333331,63.03466666666666,23.28,1001.6
922,,,,,,,,131.61538461538458,841,11,622.5384615384615,565.1538461538463,113.15384615384615,668.7692307692307,580.6153846153846,0.007692307692307694,2.5461538461538464,272.15384615384613,55.12538461538462,24.484615384615388,1006.0
923,,,,,,,,108.35714285714286,881,185,664.3571428571429,559.5,106.64285714285714,686.7142857142858,562.9285714285714,0.028571428571428574,2.5000000000000004,168.92857142857142,52.76285714285714,27.107142857142854,1011.3571428571428
924,,,,,,,,161.53846153846158,789,1,463.46153846153845,485.92307692307685,143.61538461538458,629.5384615384615,577.2307692307693,0.015384615384615384,2.884615384615385,203.46153846153842,56.774615384615394,27.46923076923077,1009.6923076923076
925,,,,,,,,118.07142857142857,847,128,605.3571428571429,531.7142857142857,107.14285714285714,662.4285714285714,548.2857142857143,0.0,3.714285714285714,237.7142857142857,59.32142857142858,28.142857142857146,1004.0
926,,,,,,,,114.0,849,176,633.7857142857142,539.5714285714286,104.14285714285714,670.9285714285714,549.0714285714286,0.021428571428571432,3.5857142857142854,260.7142857142857,62.033571428571456,29.014285714285716,1001.5714285714287
927,,,,,,,,148.07142857142858,788,16,451.3571428571428,458.0,119.35714285714286,635.0714285714286,539.6428571428571,0.0,3.7,215.2142857142857,54.536428571428566,30.800000000000004,1002.0714285714287
928,,,,,,,,207.9230769230769,524,2,225.61538461538458,352.07692307692315,133.15384615384616,615.3076923076923,552.5384615384615,0.007692307692307694,4.184615384615384,278.84615384615387,75.22076923076924,25.423076923076927,1004.0
929,,,,,,,,100.07142857142857,908,99,665.1428571428571,548.0,85.42857142857143,742.0,564.7857142857142,0.0,2.128571428571429,339.14285714285717,54.02285714285714,26.142857142857146,1005.5714285714287
930,,,,,,,,93.42857142857143,910,77,660.0,550.0714285714286,89.92857142857143,723.7142857142858,560.7142857142857,0.03571428571428571,2.0500000000000003,241.2142857142857,42.066428571428574,27.25714285714286,1006.9285714285713
931,,,,,,,,222.77777777777774,715,2,244.66666666666663,423.66666666666674,149.44444444444446,690.8888888888888,652.0,0.0,3.933333333333333,235.0,58.782222222222224,27.25555555555556,1001.8888888888887
932,,,,,,,,148.85714285714286,808,14,426.1428571428572,418.21428571428567,103.78571428571428,681.5714285714286,539.7857142857143,0.0,3.0571428571428565,336.2142857142857,58.73857142857143,26.05,999.5
933,,,,,,,,119.42857142857143,940,258,679.0,541.6428571428571,74.78571428571429,781.7857142857142,570.9285714285714,0.05714285714285715,1.5214285714285716,260.57142857142856,35.64142857142857,26.05,1002.0
934,,,,,,,,201.7142857142857,805,2,264.42857142857144,376.8571428571428,118.85714285714286,623.2857142857142,525.2857142857143,0.0,3.3857142857142857,173.4285714285714,59.371428571428574,25.492857142857147,999.0714285714287
935,,,,,,,,210.08333333333331,318,2,126.5,296.0833333333333,151.91666666666666,583.1666666666666,554.0833333333334,0.0,4.6083333333333325,186.75,68.83583333333333,26.733333333333334,996.8333333333335
936,,,,,,,,132.42857142857142,863,6,457.07142857142856,449.07142857142856,96.0,667.0714285714286,527.7857142857143,0.0,3.6,233.5,68.66642857142854,25.857142857142854,992.2857142857144
937,,,,,,,,115.28571428571428,898,218,639.2857142857142,504.5,78.21428571428571,743.5714285714287,548.4285714285714,0.0,2.1,284.5,53.74642857142857,24.685714285714287,993.6428571428572
938,,,,,,,,151.78571428571428,873,28,504.6428571428572,446.5,89.2142857142857,715.2142857142858,538.1428571428571,0.0,2.3142857142857136,290.2857142857143,53.48071428571429,22.442857142857147,995.4285714285713
939,,,,,,,,154.42857142857142,910,137,499.57142857142856,459.78571428571433,80.07142857142857,732.7142857142858,539.0714285714286,0.0,2.4285714285714284,299.57142857142856,51.89071428571428,22.685714285714283,1001.4285714285713
940,,,,,,,,140.30769230769232,896,9,555.8461538461538,504.23076923076917,85.84615384615384,715.0769230769231,554.6923076923076,0.015384615384615384,2.9307692307692315,268.23076923076917,50.25153846153846,25.94615384615385,999.6153846153846
941,,,,,,,,205.75,228,1,70.75,244.0,131.75,610.4166666666666,544.0833333333334,0.0,4.516666666666668,221.75,63.04833333333334,26.54166666666667,995.4166666666665
942,,,,,,,,189.46153846153842,718,9,325.84615384615387,405.07692307692315,98.84615384615385,682.8461538461537,544.7692307692306,0.015384615384615384,3.8923076923076922,66.07692307692308,57.464615384615385,26.12307692307693,998.1538461538463
943,,,,,,,,117.14285714285714,859,8,496.21428571428567,462.4285714285714,97.64285714285714,638.8571428571429,508.78571428571433,0.021428571428571432,3.378571428571429,142.35714285714286,52.715,26.5,1003.3571428571428
944,,,,,,,,166.0,686,83,456.9285714285714,444.9285714285714,98.0,636.8571428571429,504.57142857142856,0.0,3.557142857142858,160.78571428571428,54.86142857142857,26.600000000000005,1003.7142857142856
945,,,,,,,,183.07142857142856,555,1,175.14285714285714,280.14285714285717,103.0,600.7142857142858,493.71428571428567,0.0,4.328571428571428,175.14285714285714,72.17857142857143,26.25,1003.2857142857144
946,,,,,,,,142.0,842,2,397.5,419.07142857142856,103.42857142857143,604.0714285714286,491.21428571428567,0.05714285714285715,4.285714285714287,240.28571428571428,66.15071428571427,27.87142857142857,1002.8571428571428
947,,,,,,,,148.71428571428572,804,54,432.8571428571428,413.5,106.28571428571428,591.2142857142858,484.21428571428567,0.0,4.585714285714286,241.42857142857144,70.38500000000002,27.857142857142854,1001.5714285714287
948,,,,,,,,73.14285714285714,943,110,712.9285714285713,518.5,69.5,739.3571428571429,523.2857142857143,0.08571428571428573,1.892857142857143,294.7857142857143,40.70499999999999,28.02857142857143,1005.0
949,,,,,,,,209.55555555555557,245,2,66.0,248.88888888888889,181.44444444444446,547.5555555555555,582.6666666666666,0.0,4.933333333333334,174.11111111111111,84.83666666666666,24.96666666666667,999.6666666666665
950,,,,,,,,176.41666666666663,811,1,307.1666666666667,401.16666666666674,106.58333333333331,614.25,518.9166666666666,0.0,4.35,266.4166666666667,65.2375,27.625,997.9166666666665
951,,,,,,,,220.23076923076923,303,8,136.84615384615384,313.53846153846155,75.23076923076924,716.5384615384614,530.6153846153846,0.0,2.223076923076923,335.15384615384613,55.22615384615384,22.761538461538464,1002.3846153846154
952,,,,,,,,135.07142857142858,922,4,420.78571428571433,395.07142857142856,73.64285714285714,713.5,507.8571428571428,0.0,1.8428571428571432,67.21428571428571,51.816428571428574,21.535714285714285,1008.3571428571428
953,,,,,,,,85.61538461538461,933,23,655.7692307692307,514.2307692307694,75.23076923076924,724.2307692307692,531.2307692307694,0.0,1.5538461538461534,63.615384615384606,47.39692307692307,21.43846153846154,1012.2307692307692
954,,,,,,,,69.07142857142857,939,74,719.2857142857142,505.28571428571433,69.35714285714286,726.2142857142858,505.9285714285714,0.05714285714285715,1.5428571428571427,72.57142857142857,46.284285714285716,21.257142857142856,1009.4285714285713
955,,,,,,,,186.75,752,1,375.66666666666674,413.16666666666674,80.41666666666667,772.9166666666665,567.3333333333334,0.008333333333333333,1.8916666666666664,204.33333333333331,51.73833333333334,20.775,1005.0833333333335
956,,,,,,,,140.11111111111111,868,13,483.5555555555555,430.88888888888886,79.1111111111111,711.8888888888888,554.8888888888888,0.0,4.2,171.55555555555554,66.45888888888888,22.96666666666666,1000.8888888888887
957,,,,,,,,73.28571428571429,927,25,680.4285714285714,486.5,73.42857142857143,683.4285714285714,486.78571428571433,0.0,2.1071428571428577,309.2857142857143,62.44642857142857,23.771428571428572,998.3571428571428
958,,,,,,,,106.07142857142857,884,9,550.5,427.6428571428572,89.42857142857143,626.1428571428571,466.5,0.0,2.814285714285714,244.64285714285717,58.219285714285725,24.692857142857143,1001.6428571428572
959,,,,,,,,130.0,880,16,478.3571428571428,429.07142857142856,70.42857142857143,698.4285714285713,487.3571428571428,0.0,1.707142857142857,311.85714285714283,47.76285714285715,21.285714285714285,1009.7857142857144
960,,,,,,,,191.64285714285717,482,10,219.35714285714286,303.42857142857144,76.28571428571429,657.5714285714286,468.6428571428572,0.0071428571428571435,2.55,126.71428571428572,51.818571428571424,21.18571428571429,1013.4285714285713
961,,,,,,,,122.83333333333331,108,1,31.41666666666667,135.0,109.0,570.5833333333334,447.66666666666674,0.008333333333333333,3.983333333333333,180.5,84.97416666666669,20.058333333333334,1004.0
962,,,,,,,,88.38461538461539,899,129,682.1538461538463,491.07692307692315,81.53846153846153,705.3846153846154,499.3076923076923,0.023076923076923075,2.330769230769231,169.23076923076925,60.03923076923078,23.300000000000004,1003.6153846153846
963,,,,,,,,129.83333333333334,483,1,133.33333333333334,183.41666666666663,117.33333333333331,585.1666666666666,467.75,0.0,3.7916666666666665,207.75,70.81499999999998,24.516666666666666,999.0
964,,,,,,,,167.61538461538458,810,69,476.6153846153846,422.1538461538461,62.92307692307693,785.6923076923077,514.6923076923076,0.04615384615384615,1.284615384615385,237.23076923076923,45.018461538461544,20.50769230769231,1005.0769230769232
965,,,,,,,,228.1,377,20,162.8,308.2,83.1,751.2,557.8,0.0,1.93,76.4,58.955,18.41,1003.0
966,,,,,,,,110.75,915,81,562.0,473.0,78.16666666666667,743.9166666666665,524.0,0.0,2.141666666666666,310.6666666666667,56.82416666666666,18.933333333333334,994.1666666666665
967,,,,,,,,174.15384615384616,704,21,365.23076923076917,382.6923076923077,68.84615384615384,738.9230769230769,493.3076923076923,0.0,1.7692307692307696,294.3076923076923,56.750769230769244,20.107692307692307,1002.6923076923076
968,,,,,,,,142.9230769230769,827,76,453.6923076923077,406.0,86.76923076923076,672.8461538461537,474.07692307692315,0.04615384615384616,2.269230769230769,234.23076923076923,53.03,20.653846153846157,1011.0
969,,,,,,,,166.58333333333334,362,1,170.66666666666666,242.0,112.25,541.0,437.16666666666674,0.008333333333333333,3.216666666666667,165.41666666666666,63.96833333333333,21.641666666666666,1013.0833333333335
